"taxa","datasetID","site","system","nTime","spRichTotal","spRichCore33","spRichTrans33","propCore33","color","pch","abbrev","level_trans","pTrans"
"Fish",323,"Octoraro Creek","Freshwater",4,26,14,7,0.538461538461538,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Patapsco River L N Br","Freshwater",9,35,14,12,0.4,"turquoise2",3,"F","propTrans10",NA
"Fish",248,"maxgrain_SCDI_3","Marine",9,26,7,10,0.269230769230769,"turquoise2",3,"F","propTrans10",NA
"Fish",248,"maxgrain_SCTW_2","Marine",9,27,9,14,0.333333333333333,"turquoise2",3,"F","propTrans10",NA
"Fish",248,"maxgrain_SCTW_3","Marine",9,27,9,11,0.333333333333333,"turquoise2",3,"F","propTrans10",NA
"Fish",250,"BCB","Freshwater",10,10,6,2,0.6,"turquoise2",3,"F","propTrans10",0.1
"Fish",250,"CC","Freshwater",9,13,7,5,0.538461538461538,"turquoise2",3,"F","propTrans10",NA
"Fish",242,"7","Marine",7,10,2,5,0.2,"turquoise2",3,"F","propTrans10",NA
"Fish",243,"maxgrain","Marine",17,31,17,13,0.548387096774194,"turquoise2",3,"F","propTrans10",0.225806451612903
"Fish",323,"Potomac River U N Branch","Freshwater",5,9,1,4,0.111111111111111,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Rocky Gorge Dam","Freshwater",5,27,12,11,0.444444444444444,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"S Branch Patapsco","Freshwater",7,27,15,8,0.555555555555556,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Savage River","Freshwater",15,23,8,12,0.347826086956522,"turquoise2",3,"F","propTrans10",0.260869565217391
"Fish",323,"Sideling Hill Creek","Freshwater",3,21,18,3,0.857142857142857,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Southeast Creek","Freshwater",4,23,15,4,0.652173913043478,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"St. Clements Bay","Freshwater",5,14,4,4,0.285714285714286,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"St. Mary's River","Freshwater",6,24,12,8,0.5,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Swan Creek","Freshwater",4,22,12,6,0.545454545454545,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Tuckahoe Creek","Freshwater",5,27,16,3,0.592592592592593,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Upper Chester River","Freshwater",4,30,15,10,0.5,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Upper Choptank","Freshwater",7,28,12,10,0.428571428571429,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Upper Monocacy River","Freshwater",15,35,3,28,0.0857142857142857,"turquoise2",3,"F","propTrans10",0.2
"Fish",323,"Western Branch","Freshwater",4,33,13,14,0.393939393939394,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Wicomico River","Freshwater",3,15,12,3,0.8,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Wicomico River Head","Freshwater",4,21,12,7,0.571428571428571,"turquoise2",3,"F","propTrans10",NA
"Fish",323,"Youghiogheny River","Freshwater",10,25,4,16,0.16,"turquoise2",3,"F","propTrans10",0.28
"Fish",323,"Zekiah Swamp","Freshwater",7,26,7,7,0.269230769230769,"turquoise2",3,"F","propTrans10",NA
"Fish",248,"maxgrain_GOLB_1","Marine",11,21,0,15,0,"turquoise2",3,"F","propTrans10",0.476190476190476
"Fish",248,"maxgrain_GOLB_2","Marine",12,16,0,10,0,"turquoise2",3,"F","propTrans10",0.375
"Fish",248,"maxgrain_IVEE_1","Marine",12,17,1,13,0.0588235294117647,"turquoise2",3,"F","propTrans10",0.352941176470588
"Fish",248,"maxgrain_IVEE_2","Marine",12,22,0,20,0,"turquoise2",3,"F","propTrans10",0.454545454545455
"Fish",248,"maxgrain_MOHK_1","Marine",12,21,2,15,0.0952380952380952,"turquoise2",3,"F","propTrans10",0.285714285714286
"Fish",248,"maxgrain_MOHK_2","Marine",12,27,3,21,0.111111111111111,"turquoise2",3,"F","propTrans10",0.407407407407407
"Fish",248,"maxgrain_NAPL_1","Marine",13,23,6,13,0.260869565217391,"turquoise2",3,"F","propTrans10",0.130434782608696
"Fish",248,"maxgrain_NAPL_2","Marine",13,22,6,8,0.272727272727273,"turquoise2",3,"F","propTrans10",0.0454545454545455
"Fish",248,"maxgrain_NAPL_3","Marine",13,22,3,15,0.136363636363636,"turquoise2",3,"F","propTrans10",0.318181818181818
"Fish",288,"maxgrain","Freshwater",6,13,7,4,0.538461538461538,"turquoise2",3,"F","propTrans10",NA
"Fish",248,"maxgrain_NAPL_5","Marine",13,23,7,11,0.304347826086957,"turquoise2",3,"F","propTrans10",0.130434782608696
"Fish",255,"1","Marine",21,80,28,42,0.35,"turquoise2",3,"F","propTrans10",0.275
"Fish",248,"maxgrain_NAPL_7","Marine",13,29,5,18,0.172413793103448,"turquoise2",3,"F","propTrans10",0.344827586206897
"Fish",248,"maxgrain_NAPL_8","Marine",13,28,6,15,0.214285714285714,"turquoise2",3,"F","propTrans10",0.25
"Fish",248,"maxgrain_SCDI_2","Marine",9,30,9,15,0.3,"turquoise2",3,"F","propTrans10",NA
"Fish",246,"1","Marine",16,38,18,17,0.473684210526316,"turquoise2",3,"F","propTrans10",0.236842105263158
"Fish",246,"2","Marine",16,39,16,20,0.41025641025641,"turquoise2",3,"F","propTrans10",0.179487179487179
"Fish",246,"3","Marine",16,46,19,21,0.41304347826087,"turquoise2",3,"F","propTrans10",0.130434782608696
"Fish",328,"35.985948_140.361727","Freshwater",9,45,22,16,0.488888888888889,"turquoise2",3,"F","propTrans10",NA
"Fish",246,"5","Marine",16,40,14,16,0.35,"turquoise2",3,"F","propTrans10",0.15
"Fish",246,"6","Marine",16,37,15,14,0.405405405405405,"turquoise2",3,"F","propTrans10",0.0810810810810811
"Fish",246,"7","Marine",16,53,19,25,0.358490566037736,"turquoise2",3,"F","propTrans10",0.245283018867925
"Fish",246,"8","Marine",16,43,14,23,0.325581395348837,"turquoise2",3,"F","propTrans10",0.116279069767442
"Fish",246,"9","Marine",16,44,16,20,0.363636363636364,"turquoise2",3,"F","propTrans10",0.25
"Fish",294,"AL","Freshwater",15,32,11,15,0.34375,"turquoise2",3,"F","propTrans10",0.15625
"Fish",294,"BM","Freshwater",12,21,10,9,0.476190476190476,"turquoise2",3,"F","propTrans10",0.142857142857143
"Fish",294,"CR","Freshwater",15,12,1,8,0.0833333333333333,"turquoise2",3,"F","propTrans10",0.5
"Fish",294,"FI","Freshwater",15,20,7,10,0.35,"turquoise2",3,"F","propTrans10",0.15
"Fish",294,"ME","Freshwater",14,31,7,19,0.225806451612903,"turquoise2",3,"F","propTrans10",0.258064516129032
"Fish",294,"MO","Freshwater",14,26,8,13,0.307692307692308,"turquoise2",3,"F","propTrans10",0.230769230769231
"Invertebrate",275,"97","Terrestrial",22,13,3,8,0.230769230769231,"gold2",167,"I","propTrans10",0.307692307692308
"Invertebrate",252,"C_D_5","Terrestrial",10,65,0,59,0,"gold2",167,"I","propTrans10",0.523076923076923
"Invertebrate",247,"604084.8723_4658114.179","Terrestrial",18,26,9,14,0.346153846153846,"gold2",167,"I","propTrans10",0.115384615384615
"Invertebrate",315,"Waterperry.Wood.FNR","Terrestrial",10,22,21,0,0.954545454545455,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Walberswick.National.Nature.Reserve","Terrestrial",10,15,14,0,0.933333333333333,"gold2",167,"I","propTrans10",0
"Invertebrate",275,"403","Terrestrial",19,11,3,8,0.272727272727273,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",275,"91","Terrestrial",22,12,2,7,0.166666666666667,"gold2",167,"I","propTrans10",0.333333333333333
"Invertebrate",275,"88","Terrestrial",21,10,1,5,0.1,"gold2",167,"I","propTrans10",0.3
"Invertebrate",330,"Suisun Marsh","Terrestrial",37,62,32,25,0.516129032258065,"gold2",167,"I","propTrans10",0.306451612903226
"Invertebrate",330,"Washington","Terrestrial",20,102,59,28,0.57843137254902,"gold2",167,"I","propTrans10",0.127450980392157
"Invertebrate",315,"Woodhurst","Terrestrial",10,15,12,0,0.8,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Woodwalton.Fen.National.Nature.Reserve","Terrestrial",10,16,15,0,0.9375,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Buttlers.Hanging","Terrestrial",10,24,22,1,0.916666666666667,"gold2",167,"I","propTrans10",0
"Invertebrate",252,"C_E_1","Terrestrial",9,79,4,70,0.0506329113924051,"gold2",167,"I","propTrans10",NA
"Invertebrate",330,"West Sacramento","Terrestrial",27,55,29,19,0.527272727272727,"gold2",167,"I","propTrans10",0.218181818181818
"Invertebrate",252,"C_D_3","Terrestrial",10,64,3,57,0.046875,"gold2",167,"I","propTrans10",0.546875
"Invertebrate",252,"G_E_5","Terrestrial",9,73,2,66,0.0273972602739726,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Radipole.Lake.RSPB","Terrestrial",9,15,14,0,0.933333333333333,"gold2",167,"I","propTrans10",NA
"Invertebrate",70," Belgium ","Terrestrial",14,25,24,0,0.96,"gold2",167,"I","propTrans10",0
"Invertebrate",275,"295","Terrestrial",20,14,3,10,0.214285714285714,"gold2",167,"I","propTrans10",0.5
"Invertebrate",275,"298","Terrestrial",21,13,3,9,0.230769230769231,"gold2",167,"I","propTrans10",0.615384615384615
"Invertebrate",275,"301","Terrestrial",22,14,3,10,0.214285714285714,"gold2",167,"I","propTrans10",0.285714285714286
"Invertebrate",275,"304","Terrestrial",22,12,3,9,0.25,"gold2",167,"I","propTrans10",0.5
"Invertebrate",208,"maxgrain_1","Terrestrial",16,21,6,11,0.285714285714286,"gold2",167,"I","propTrans10",0.19047619047619
"Invertebrate",208,"maxgrain_2","Terrestrial",15,20,5,9,0.25,"gold2",167,"I","propTrans10",0.2
"Invertebrate",208,"maxgrain_3","Terrestrial",17,20,4,10,0.2,"gold2",167,"I","propTrans10",0.2
"Invertebrate",208,"maxgrain_4","Terrestrial",10,14,5,6,0.357142857142857,"gold2",167,"I","propTrans10",0.285714285714286
"Invertebrate",208,"maxgrain_5","Terrestrial",11,14,4,6,0.285714285714286,"gold2",167,"I","propTrans10",0.214285714285714
"Invertebrate",208,"maxgrain_6","Terrestrial",10,14,5,7,0.357142857142857,"gold2",167,"I","propTrans10",0.285714285714286
"Invertebrate",275,"394","Terrestrial",21,12,2,9,0.166666666666667,"gold2",167,"I","propTrans10",0.666666666666667
"Invertebrate",275,"397","Terrestrial",22,11,1,8,0.0909090909090909,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",275,"40","Terrestrial",22,10,2,7,0.2,"gold2",167,"I","propTrans10",0.3
"Invertebrate",315,"Rostherne.Mere.National.Nature.Reserve","Terrestrial",10,7,6,1,0.857142857142857,"gold2",167,"I","propTrans10",0
"Invertebrate",275,"406","Terrestrial",20,11,3,8,0.272727272727273,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",275,"46","Terrestrial",21,12,3,8,0.25,"gold2",167,"I","propTrans10",0.5
"Invertebrate",315,"Studland.Heath.National.Nature.Reserve","Terrestrial",10,22,20,0,0.909090909090909,"gold2",167,"I","propTrans10",0
"Invertebrate",313,"Jornada_GRAV","Terrestrial",6,46,2,39,0.0434782608695652,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_IBPE","Terrestrial",6,34,4,28,0.117647058823529,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_SAND","Terrestrial",6,43,3,37,0.0697674418604651,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_SUMM","Terrestrial",6,76,8,61,0.105263157894737,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_TAYL","Terrestrial",6,49,2,44,0.0408163265306122,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_WELL","Terrestrial",6,27,2,25,0.0740740740740741,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_A_1","Terrestrial",9,55,2,48,0.0363636363636364,"gold2",167,"I","propTrans10",NA
"Invertebrate",330,"Gates Canyon","Terrestrial",30,80,52,17,0.65,"gold2",167,"I","propTrans10",0.15
"Invertebrate",330,"Lang Crossing","Terrestrial",6,104,69,30,0.663461538461538,"gold2",167,"I","propTrans10",NA
"Invertebrate",330,"North Sacramento","Terrestrial",27,61,32,22,0.524590163934426,"gold2",167,"I","propTrans10",0.163934426229508
"Invertebrate",330,"Rancho Cordova","Terrestrial",37,58,33,17,0.568965517241379,"gold2",167,"I","propTrans10",0.137931034482759
"Invertebrate",330,"Sierra Valley","Terrestrial",6,90,55,23,0.611111111111111,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_C_1","Terrestrial",10,68,2,61,0.0294117647058824,"gold2",167,"I","propTrans10",0.558823529411765
"Invertebrate",252,"C_C_3","Terrestrial",9,60,3,54,0.05,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_C_5","Terrestrial",9,56,3,48,0.0535714285714286,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_D_1","Terrestrial",9,55,1,50,0.0181818181818182,"gold2",167,"I","propTrans10",NA
"Invertebrate",275,"151","Terrestrial",22,13,3,9,0.230769230769231,"gold2",167,"I","propTrans10",0.461538461538462
"Invertebrate",315,"Castor.Hanglands.National.Nature.Reserve","Terrestrial",10,15,14,0,0.933333333333333,"gold2",167,"I","propTrans10",0
"Invertebrate",285,"1","Terrestrial",26,133,130,0,0.977443609022556,"gold2",167,"I","propTrans10",0
"Invertebrate",252,"C_E_3","Terrestrial",10,67,2,58,0.0298507462686567,"gold2",167,"I","propTrans10",0.552238805970149
"Invertebrate",252,"C_E_5","Terrestrial",10,72,1,62,0.0138888888888889,"gold2",167,"I","propTrans10",0.513888888888889
"Invertebrate",252,"G_A_1","Terrestrial",11,90,2,78,0.0222222222222222,"gold2",167,"I","propTrans10",0.577777777777778
"Invertebrate",252,"G_A_3","Terrestrial",10,82,2,71,0.024390243902439,"gold2",167,"I","propTrans10",0.597560975609756
"Invertebrate",252,"G_A_5","Terrestrial",10,75,1,72,0.0133333333333333,"gold2",167,"I","propTrans10",0.613333333333333
"Invertebrate",252,"G_B_1","Terrestrial",10,61,0,52,0,"gold2",167,"I","propTrans10",0.524590163934426
"Invertebrate",252,"G_B_3","Terrestrial",10,67,0,57,0,"gold2",167,"I","propTrans10",0.641791044776119
"Invertebrate",252,"G_B_5","Terrestrial",9,68,2,58,0.0294117647058824,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_C_1","Terrestrial",9,71,3,60,0.0422535211267606,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_C_3","Terrestrial",9,66,4,58,0.0606060606060606,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_C_5","Terrestrial",9,64,3,55,0.046875,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_D_1","Terrestrial",10,79,2,67,0.0253164556962025,"gold2",167,"I","propTrans10",0.607594936708861
"Invertebrate",252,"G_D_3","Terrestrial",9,56,1,47,0.0178571428571429,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_D_5","Terrestrial",9,60,2,53,0.0333333333333333,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_E_1","Terrestrial",9,67,0,63,0,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"G_E_3","Terrestrial",10,73,2,67,0.0273972602739726,"gold2",167,"I","propTrans10",0.575342465753425
"Invertebrate",315,"Potton.Wood","Terrestrial",10,14,12,0,0.857142857142857,"gold2",167,"I","propTrans10",0
"Invertebrate",275,"400","Terrestrial",18,14,3,11,0.214285714285714,"gold2",167,"I","propTrans10",0.571428571428571
"Invertebrate",313,"Jornada_BASN","Terrestrial",6,43,3,36,0.0697674418604651,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_CALI","Terrestrial",6,52,2,46,0.0384615384615385,"gold2",167,"I","propTrans10",NA
"Invertebrate",313,"Jornada_EAST","Terrestrial",6,57,1,49,0.0175438596491228,"gold2",167,"I","propTrans10",NA
"Invertebrate",247,"555217.7544_4702548.789","Terrestrial",24,18,9,9,0.5,"gold2",167,"I","propTrans10",0.166666666666667
"Invertebrate",247,"557092.8397_4701434.983","Terrestrial",24,20,8,10,0.4,"gold2",167,"I","propTrans10",0.1
"Invertebrate",274,"maxgrain_020b","Terrestrial",13,24,9,11,0.375,"gold2",167,"I","propTrans10",0.166666666666667
"Invertebrate",247,"692033.2481_4704389.533","Terrestrial",9,21,8,11,0.380952380952381,"gold2",167,"I","propTrans10",NA
"Invertebrate",247,"692947.6609_4709516.123","Terrestrial",8,16,8,6,0.5,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Wye.National.Nature.Reserve","Terrestrial",10,26,22,1,0.846153846153846,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Yarner.Wood.National.Nature.Reserve","Terrestrial",10,24,17,2,0.708333333333333,"gold2",167,"I","propTrans10",0
"Invertebrate",274,"maxgrain_n04a","Terrestrial",8,28,15,4,0.535714285714286,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_n04d","Terrestrial",11,30,11,14,0.366666666666667,"gold2",167,"I","propTrans10",0.166666666666667
"Invertebrate",274,"maxgrain_n20a","Terrestrial",8,31,14,11,0.451612903225806,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_n20b","Terrestrial",7,30,13,12,0.433333333333333,"gold2",167,"I","propTrans10",NA
"Invertebrate",275,"100","Terrestrial",18,11,3,8,0.272727272727273,"gold2",167,"I","propTrans10",0.363636363636364
"Invertebrate",275,"139","Terrestrial",21,13,3,9,0.230769230769231,"gold2",167,"I","propTrans10",0.230769230769231
"Invertebrate",275,"142","Terrestrial",21,12,2,7,0.166666666666667,"gold2",167,"I","propTrans10",0.0833333333333333
"Invertebrate",275,"145","Terrestrial",18,11,2,9,0.181818181818182,"gold2",167,"I","propTrans10",0.181818181818182
"Invertebrate",275,"148","Terrestrial",21,12,2,9,0.166666666666667,"gold2",167,"I","propTrans10",0.416666666666667
"Invertebrate",315,"Bure.Marshes.National.Nature.Reserve","Terrestrial",9,8,8,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",275,"190","Terrestrial",22,13,3,9,0.230769230769231,"gold2",167,"I","propTrans10",0.384615384615385
"Invertebrate",275,"193","Terrestrial",22,12,2,8,0.166666666666667,"gold2",167,"I","propTrans10",0.333333333333333
"Invertebrate",275,"199","Terrestrial",17,11,2,8,0.181818181818182,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",275,"202","Terrestrial",20,10,2,7,0.2,"gold2",167,"I","propTrans10",0.5
"Invertebrate",275,"241","Terrestrial",19,10,3,7,0.3,"gold2",167,"I","propTrans10",0.5
"Invertebrate",275,"250","Terrestrial",22,15,2,12,0.133333333333333,"gold2",167,"I","propTrans10",0.333333333333333
"Invertebrate",275,"292","Terrestrial",22,12,3,9,0.25,"gold2",167,"I","propTrans10",0.5
"Invertebrate",315,"Gomm.Valley","Terrestrial",9,20,20,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Ham.Street.Wood.National.Nature.Reserve","Terrestrial",9,9,9,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Holme.Fen.National.Nature.Reserve","Terrestrial",10,19,17,0,0.894736842105263,"gold2",167,"I","propTrans10",0
"Invertebrate",324,"Antietam Creek","Freshwater",10,87,2,67,0.0229885057471264,"gold2",167,"I","propTrans10",0.459770114942529
"Invertebrate",275,"343","Terrestrial",22,10,3,7,0.3,"gold2",167,"I","propTrans10",0.5
"Invertebrate",275,"346","Terrestrial",22,11,3,8,0.272727272727273,"gold2",167,"I","propTrans10",0.363636363636364
"Invertebrate",275,"349","Terrestrial",22,14,2,11,0.142857142857143,"gold2",167,"I","propTrans10",0.5
"Invertebrate",275,"352","Terrestrial",20,13,3,9,0.230769230769231,"gold2",167,"I","propTrans10",0.538461538461538
"Invertebrate",275,"355","Terrestrial",22,12,3,9,0.25,"gold2",167,"I","propTrans10",0.5
"Invertebrate",247,"224398.603_4702460.025","Terrestrial",18,25,10,10,0.4,"gold2",167,"I","propTrans10",0.08
"Invertebrate",247,"255549.15_4571555.12","Terrestrial",15,19,6,9,0.315789473684211,"gold2",167,"I","propTrans10",0.157894736842105
"Invertebrate",247,"444979.7957_4609829.505","Terrestrial",13,20,7,7,0.35,"gold2",167,"I","propTrans10",0.1
"Invertebrate",324,"Youghiogheny River","Freshwater",16,101,9,75,0.0891089108910891,"gold2",167,"I","propTrans10",0.376237623762376
"Invertebrate",324,"Zekiah Swamp","Freshwater",15,127,2,105,0.015748031496063,"gold2",167,"I","propTrans10",0.433070866141732
"Invertebrate",257,"1","Marine",12,27,11,13,0.407407407407407,"gold2",167,"I","propTrans10",0.296296296296296
"Invertebrate",315,"Skomer.Island","Terrestrial",9,15,15,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Little Gunpowder Falls","Freshwater",6,83,11,67,0.132530120481928,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Little Patuxent River","Freshwater",6,55,4,43,0.0727272727272727,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Little Youghiogheny R","Freshwater",6,77,9,63,0.116883116883117,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Loch Raven Reservoir","Freshwater",15,107,6,87,0.0560747663551402,"gold2",167,"I","propTrans10",0.383177570093458
"Invertebrate",324,"Lower Chester River","Freshwater",15,99,6,86,0.0606060606060606,"gold2",167,"I","propTrans10",0.454545454545455
"Invertebrate",247,"698107.1579_4596222.532","Terrestrial",7,18,7,7,0.388888888888889,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_n01b","Terrestrial",10,28,11,9,0.392857142857143,"gold2",167,"I","propTrans10",0.107142857142857
"Invertebrate",313,"Jornada_WEST","Terrestrial",6,49,2,44,0.0408163265306122,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_A_3","Terrestrial",9,51,1,44,0.0196078431372549,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_A_5","Terrestrial",10,65,3,57,0.0461538461538462,"gold2",167,"I","propTrans10",0.584615384615385
"Invertebrate",252,"C_B_1","Terrestrial",10,73,3,66,0.0410958904109589,"gold2",167,"I","propTrans10",0.575342465753425
"Invertebrate",252,"C_B_3","Terrestrial",9,61,3,54,0.0491803278688525,"gold2",167,"I","propTrans10",NA
"Invertebrate",252,"C_B_5","Terrestrial",10,71,2,64,0.028169014084507,"gold2",167,"I","propTrans10",0.535211267605634
"Invertebrate",315,"Ballard.Down,.Swanage","Terrestrial",10,29,29,0,1,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Bevills.Wood,.Monks.Wood.Nature.Reserve","Terrestrial",10,21,20,0,0.952380952380952,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Brockwells.Farm","Terrestrial",10,21,14,1,0.666666666666667,"gold2",167,"I","propTrans10",0
"Invertebrate",324,"Port Tobacco River","Freshwater",15,111,7,92,0.0630630630630631,"gold2",167,"I","propTrans10",0.414414414414414
"Invertebrate",324,"Potomac River M tidal","Freshwater",7,77,0,63,0,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Potomac River U N Branch","Freshwater",6,66,7,52,0.106060606060606,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Chippenham.Fen.National.Nature.Reserve","Terrestrial",9,8,7,1,0.875,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Dyfi.National.Nature.Reserve","Terrestrial",10,13,12,0,0.923076923076923,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Ebbor.Gorge.National.Nature.Reserve","Terrestrial",10,19,19,0,1,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Foxholes","Terrestrial",10,15,15,0,1,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Gibraltar.Point.National.Nature.Reserve","Terrestrial",9,13,13,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Sideling Hill Creek","Freshwater",7,85,4,65,0.0470588235294118,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Southeast Creek","Freshwater",9,103,6,90,0.058252427184466,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"St. Clements Bay","Freshwater",15,122,6,98,0.0491803278688525,"gold2",167,"I","propTrans10",0.434426229508197
"Invertebrate",315,"Kingley.Vale.National.Nature.Reserve","Terrestrial",10,28,26,0,0.928571428571429,"gold2",167,"I","propTrans10",0
"Invertebrate",315,"Leigh.Marshes.National.Nature.Reserve","Terrestrial",9,18,17,0,0.944444444444444,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Leighton.Moss.RSPB","Terrestrial",9,7,7,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Lindisfarne.National.Nature.Reserve","Terrestrial",9,7,7,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Loch.Garten.RSPB,.Abernethy.forest","Terrestrial",9,4,4,0,1,"gold2",167,"I","propTrans10",NA
"Invertebrate",315,"Monks.Wood.National.Nature.Reserve","Terrestrial",10,23,21,0,0.91304347826087,"gold2",167,"I","propTrans10",0
"Invertebrate",275,"37","Terrestrial",22,11,2,7,0.181818181818182,"gold2",167,"I","propTrans10",0.272727272727273
"Invertebrate",324,"Deer Creek","Freshwater",8,86,4,62,0.0465116279069767,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Fifteen Mile Creek","Freshwater",15,90,7,74,0.0777777777777778,"gold2",167,"I","propTrans10",0.444444444444444
"Invertebrate",324,"Furnace Bay","Freshwater",15,108,3,91,0.0277777777777778,"gold2",167,"I","propTrans10",0.37962962962963
"Invertebrate",324,"Gwynns Falls","Freshwater",7,76,0,66,0,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Jones Falls","Freshwater",16,101,6,75,0.0594059405940594,"gold2",167,"I","propTrans10",0.386138613861386
"Invertebrate",324,"Liberty Reservoir","Freshwater",17,114,2,91,0.0175438596491228,"gold2",167,"I","propTrans10",0.37719298245614
"Invertebrate",247,"546064.8738_4708921.485","Terrestrial",25,21,8,11,0.380952380952381,"gold2",167,"I","propTrans10",0.142857142857143
"Invertebrate",274,"maxgrain_004d","Terrestrial",8,16,8,6,0.5,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_004f","Terrestrial",21,25,9,12,0.36,"gold2",167,"I","propTrans10",0.28
"Invertebrate",306,"YachtClub","Marine",8,34,15,13,0.441176470588235,"gold2",167,"I","propTrans10",NA
"Invertebrate",274,"maxgrain_0spb","Terrestrial",13,27,9,15,0.333333333333333,"gold2",167,"I","propTrans10",0.037037037037037
"Invertebrate",324,"Lower Monocacy River","Freshwater",8,89,4,55,0.0449438202247191,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Lower Winters Run","Freshwater",9,81,5,62,0.0617283950617284,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Prettyboy Reservoir","Freshwater",6,73,4,62,0.0547945205479452,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Mattawoman Creek","Freshwater",15,134,2,121,0.0149253731343284,"gold2",167,"I","propTrans10",0.492537313432836
"Invertebrate",324,"Nanjemoy Creek","Freshwater",15,130,1,117,0.00769230769230769,"gold2",167,"I","propTrans10",0.415384615384615
"Invertebrate",324,"Nassawango Creek","Freshwater",15,106,2,97,0.0188679245283019,"gold2",167,"I","propTrans10",0.452830188679245
"Invertebrate",324,"Octoraro Creek","Freshwater",7,80,6,58,0.075,"gold2",167,"I","propTrans10",NA
"Invertebrate",324,"Patapsco River L N Br","Freshwater",8,75,0,61,0,"gold2",167,"I","propTrans10",NA
