datasetID,site,spRich,nTime,meanAbundance,scale,area,RSG,unit
221,221_9_33,24,14,37.14285714,3,60000,0.0625,m2
221,221_9_35,20,14,94.64285714,3,60000,0.0625,m2
221,221_9_37,27,14,76.07142857,3,60000,0.0625,m2
221,221_9_51,23,14,101.3571429,3,60000,0.0625,m2
221,221_9_53,26,14,75.35714286,3,60000,0.0625,m2
221,221_9_55,17,14,87.07142857,3,60000,0.0625,m2
221,221_9_57,23,13,113.2307692,3,60000,0.0625,m2
221,221_9_71,17,8,86.5,3,60000,0.0625,m2
221,221_9_73,19,13,15.07692308,3,60000,0.0625,m2
221,221_9_75,20,14,74.5,3,60000,0.0625,m2
221,221_9_77,21,12,94.91666667,3,60000,0.0625,m2
231,001D-E,10,33,14.81818182,1,60000,60000,m2
231,001D-W,10,33,11.78787879,1,60000,60000,m2
231,004B-E,11,33,20.57575758,1,60000,60000,m2
231,004B-W,15,33,25.93939394,1,60000,60000,m2
231,004F-E,10,32,18.75,1,60000,60000,m2
231,004F-W,11,33,22.03030303,1,60000,60000,m2
231,020B-E,11,33,32.93939394,1,60000,60000,m2
231,020B-W,10,33,34.36363636,1,60000,60000,m2
231,N01B-E,12,33,29.24242424,1,60000,60000,m2
231,N01B-W,12,33,25.63636364,1,60000,60000,m2
231,N04D-E,10,33,18.75757576,1,60000,60000,m2
231,N04D-W,12,33,24.42424242,1,60000,60000,m2
231,N20B-N,12,32,20.4375,1,60000,60000,m2
231,N20B-S,10,32,17.90625,1,60000,60000,m2
231,maxgrain_001D-E,10,33,14.81818182,2,840000,60000,m2
231,maxgrain_001D-W,10,33,11.78787879,2,840000,60000,m2
231,maxgrain_004B-E,11,33,20.57575758,2,840000,60000,m2
231,maxgrain_004B-W,15,33,25.93939394,2,840000,60000,m2
231,maxgrain_004F-E,10,32,18.75,2,840000,60000,m2
231,maxgrain_004F-W,11,33,22.03030303,2,840000,60000,m2
231,maxgrain_020B-E,11,33,32.93939394,2,840000,60000,m2
231,maxgrain_020B-W,10,33,34.36363636,2,840000,60000,m2
231,maxgrain_N01B-E,12,33,29.24242424,2,840000,60000,m2
231,maxgrain_N01B-W,12,33,25.63636364,2,840000,60000,m2
231,maxgrain_N04D-E,10,33,18.75757576,2,840000,60000,m2
231,maxgrain_N04D-W,12,33,24.42424242,2,840000,60000,m2
231,maxgrain_N20B-N,12,32,20.4375,2,840000,60000,m2
231,maxgrain_N20B-S,10,32,17.90625,2,840000,60000,m2
232,5pgrass,18,24,192.25,1,31416,31416,m2
232,5plarrea,19,25,360.2,1,31416,31416,m2
232,goatdraw,14,14,126,1,31416,31416,m2
232,rsgrass,18,10,397.6,1,31416,31416,m2
232,rslarrea,21,20,339.2,1,31416,31416,m2
232,two22,19,10,218.7,1,31416,31416,m2
232,maxgrain_5pgrass,18,24,192.25,2,188496,31416,m2
232,maxgrain_5plarrea,19,25,360.2,2,188496,31416,m2
232,maxgrain_goatdraw,14,14,126,2,188496,31416,m2
232,maxgrain_rsgrass,18,10,397.6,2,188496,31416,m2
232,maxgrain_rslarrea,21,20,339.2,2,188496,31416,m2
232,maxgrain_two22,19,10,218.7,2,188496,31416,m2
236,1,10,15,1600.466667,1,5624,5624,m2
236,10,10,16,1564.625,1,5624,5624,m2
236,12,10,13,1495.230769,1,5624,5624,m2
236,14,11,15,1521.733333,1,5624,5624,m2
236,BFJNP_1,10,15,1600.466667,2,22496,5624,m2
236,BFJNP_10,10,16,1564.625,2,22496,5624,m2
236,BFJNP_12,10,13,1495.230769,2,22496,5624,m2
236,BFJNP_14,11,15,1521.733333,2,22496,5624,m2
237,1,10,12,1706.75,1,5625,5625,m2
237,10,10,11,1926.363636,1,5625,5625,m2
237,12,9,9,1784.555556,1,5625,5625,m2
237,14,11,12,1642.75,1,5625,5625,m2
237,BFJNP_1,10,12,1706.75,2,22500,5625,m2
237,BFJNP_10,10,11,1926.363636,2,22500,5625,m2
237,BFJNP_12,9,9,1784.555556,2,22500,5625,m2
237,BFJNP_14,11,12,1642.75,2,22500,5625,m2
242,1,27,17,124.8823529,1,100,100,m2
242,2,23,17,106,1,100,100,m2
242,3,21,17,110.7647059,1,100,100,m2
242,4,25,17,120.1764706,1,100,100,m2
242,5,22,16,120.5625,1,100,100,m2
242,1_1,19,23,33.34782609,2,500,100,m2
242,1_2,15,23,22.82608696,2,500,100,m2
242,1_3,16,23,20.08695652,2,500,100,m2
242,1_4,19,23,26.69565217,2,500,100,m2
242,1_5,14,22,14.27272727,2,500,100,m2
242,2_1,20,21,12.23809524,2,500,100,m2
242,2_2,13,22,9.272727273,2,500,100,m2
242,2_3,17,21,9.142857143,2,500,100,m2
242,2_4,15,22,10.22727273,2,500,100,m2
242,2_5,14,21,7.285714286,2,500,100,m2
242,3_1,16,21,22.85714286,2,500,100,m2
242,3_2,17,22,6.181818182,2,500,100,m2
242,3_3,17,19,8.894736842,2,500,100,m2
242,3_4,13,19,10.26315789,2,500,100,m2
242,3_5,13,21,8.476190476,2,500,100,m2
242,4_1,23,24,52.20833333,2,500,100,m2
242,4_2,21,24,42.25,2,500,100,m2
242,4_3,17,24,45.25,2,500,100,m2
242,4_4,19,24,47.41666667,2,500,100,m2
242,4_5,18,23,49.47826087,2,500,100,m2
242,5_1,18,22,51.77272727,2,500,100,m2
242,5_2,17,22,45.90909091,2,500,100,m2
242,5_3,19,22,53.40909091,2,500,100,m2
242,5_4,19,22,50.63636364,2,500,100,m2
242,5_5,20,21,59.19047619,2,500,100,m2
242,6_1,16,21,18.33333333,2,500,100,m2
242,6_2,16,22,22.68181818,2,500,100,m2
242,6_3,16,22,24.31818182,2,500,100,m2
242,6_4,18,22,28.13636364,2,500,100,m2
242,6_5,17,20,35.15,2,500,100,m2
242,7_1,5,6,1.833333333,2,500,100,m2
242,7_2,6,5,3.2,2,500,100,m2
242,7_3,5,4,2,2,500,100,m2
242,7_4,6,6,2.166666667,2,500,100,m2
242,7_5,4,4,1.75,2,500,100,m2
242,maxgrain_1_1,19,23,33.34782609,3,3500,100,m2
242,maxgrain_1_2,15,23,22.82608696,3,3500,100,m2
242,maxgrain_1_3,16,23,20.08695652,3,3500,100,m2
242,maxgrain_1_4,19,23,26.69565217,3,3500,100,m2
242,maxgrain_1_5,14,22,14.27272727,3,3500,100,m2
242,maxgrain_2_1,20,21,12.23809524,3,3500,100,m2
242,maxgrain_2_2,13,22,9.272727273,3,3500,100,m2
242,maxgrain_2_3,17,21,9.142857143,3,3500,100,m2
242,maxgrain_2_4,15,22,10.22727273,3,3500,100,m2
242,maxgrain_2_5,14,21,7.285714286,3,3500,100,m2
242,maxgrain_3_1,16,21,22.85714286,3,3500,100,m2
242,maxgrain_3_2,17,22,6.181818182,3,3500,100,m2
242,maxgrain_3_3,17,19,8.894736842,3,3500,100,m2
242,maxgrain_3_4,13,19,10.26315789,3,3500,100,m2
242,maxgrain_3_5,13,21,8.476190476,3,3500,100,m2
242,maxgrain_4_1,23,24,52.20833333,3,3500,100,m2
242,maxgrain_4_2,21,24,42.25,3,3500,100,m2
242,maxgrain_4_3,17,24,45.25,3,3500,100,m2
242,maxgrain_4_4,19,24,47.41666667,3,3500,100,m2
242,maxgrain_4_5,18,23,49.47826087,3,3500,100,m2
242,maxgrain_5_1,18,22,51.77272727,3,3500,100,m2
242,maxgrain_5_2,17,22,45.90909091,3,3500,100,m2
242,maxgrain_5_3,19,22,53.40909091,3,3500,100,m2
242,maxgrain_5_4,19,22,50.63636364,3,3500,100,m2
242,maxgrain_5_5,20,21,59.19047619,3,3500,100,m2
242,maxgrain_6_1,16,21,18.33333333,3,3500,100,m2
242,maxgrain_6_2,16,22,22.68181818,3,3500,100,m2
242,maxgrain_6_3,16,22,24.31818182,3,3500,100,m2
242,maxgrain_6_4,18,22,28.13636364,3,3500,100,m2
242,maxgrain_6_5,17,20,35.15,3,3500,100,m2
242,maxgrain_7_1,5,6,1.833333333,3,3500,100,m2
242,maxgrain_7_2,6,5,3.2,3,3500,100,m2
242,maxgrain_7_3,5,4,2,3,3500,100,m2
242,maxgrain_7_4,6,6,2.166666667,3,3500,100,m2
242,maxgrain_7_5,4,4,1.75,3,3500,100,m2
243,1,24,23,794.8695652,1,250,250,m2
243,2,26,22,823.7727273,1,250,250,m2
243,3,25,22,919.2727273,1,250,250,m2
243,4,28,24,1737.625,1,250,250,m2
243,5,26,23,1882.130435,1,250,250,m2
243,6,24,21,926.2380952,1,250,250,m2
243,7,7,6,128.3333333,1,250,250,m2
243,maxgrain_1,24,23,794.8695652,2,1750,250,m2
243,maxgrain_2,26,22,823.7727273,2,1750,250,m2
243,maxgrain_3,25,22,919.2727273,2,1750,250,m2
243,maxgrain_4,28,24,1737.625,2,1750,250,m2
243,maxgrain_5,26,23,1882.130435,2,1750,250,m2
243,maxgrain_6,24,21,926.2380952,2,1750,250,m2
243,maxgrain_7,7,6,128.3333333,2,1750,250,m2
248,1,40,12,93.83333333,1,,80,m2
248,2,48,12,129.6666667,1,,80,m2
248,3,38,12,116.25,1,,80,m2
248,5,30,6,109.1666667,1,,80,m2
248,6,44,12,130.0833333,1,,80,m2
248,ABUR_1,15,8,16.125,2,,80,m2
248,ABUR_2,15,10,7.4,2,,80,m2
248,AHND_1,20,10,31.6,2,,80,m2
248,AHND_2,26,12,42.91666667,2,,80,m2
248,AQUE_1,14,8,11,2,,80,m2
248,AQUE_2,25,11,30,2,,80,m2
248,AQUE_3,22,12,31.58333333,2,,80,m2
248,AQUE_4,31,12,31.33333333,2,,80,m2
248,AQUE_5,26,12,35.75,2,,80,m2
248,AQUE_6,28,11,27.72727273,2,,80,m2
248,BULL_1,21,12,9.416666667,2,,80,m2
248,BULL_3,22,11,11.54545455,2,,80,m2
248,BULL_6,19,12,11.33333333,2,,80,m2
248,CARP_1,21,13,24.53846154,2,,80,m2
248,CARP_2,20,11,13.81818182,2,,80,m2
248,CARP_3,22,11,11.09090909,2,,80,m2
248,CARP_4,20,11,8.454545455,2,,80,m2
248,CARP_5,15,12,7.333333333,2,,80,m2
248,CARP_6,12,12,5.416666667,2,,80,m2
248,CARP_7,16,12,13.58333333,2,,80,m2
248,CARP_8,18,11,13,2,,80,m2
248,GOLB_1,21,11,11.81818182,2,,80,m2
248,GOLB_2,16,12,15.25,2,,80,m2
248,IVEE_1,17,12,15.75,2,,80,m2
248,IVEE_2,22,12,15.58333333,2,,80,m2
248,MOHK_1,21,12,36.75,2,,80,m2
248,MOHK_2,27,12,26.41666667,2,,80,m2
248,NAPL_1,23,13,55.23076923,2,,80,m2
248,NAPL_2,22,13,45.69230769,2,,80,m2
248,NAPL_3,21,13,40.30769231,2,,80,m2
248,NAPL_4,21,13,21.76923077,2,,80,m2
248,NAPL_5,21,13,78.61538462,2,,80,m2
248,NAPL_6,33,13,85.92307692,2,,80,m2
248,NAPL_7,29,13,45.92307692,2,,80,m2
248,NAPL_8,28,13,61.23076923,2,,80,m2
248,SCDI_2,30,9,86.77777778,2,,80,m2
248,SCDI_3,26,9,90.88888889,2,,80,m2
248,SCTW_2,27,9,56,2,,80,m2
248,SCTW_3,27,9,147.1111111,2,,80,m2
248,maxgrain_ABUR_1,15,8,16.125,3,,80,m2
248,maxgrain_ABUR_2,15,10,7.4,3,,80,m2
248,maxgrain_AHND_1,20,10,31.6,3,,80,m2
248,maxgrain_AHND_2,26,12,42.91666667,3,,80,m2
248,maxgrain_AQUE_1,14,8,11,3,,80,m2
248,maxgrain_AQUE_2,25,11,30,3,,80,m2
248,maxgrain_AQUE_3,22,12,31.58333333,3,,80,m2
248,maxgrain_AQUE_4,31,12,31.33333333,3,,80,m2
248,maxgrain_AQUE_5,26,12,35.75,3,,80,m2
248,maxgrain_AQUE_6,28,11,27.72727273,3,,80,m2
248,maxgrain_BULL_1,21,12,9.416666667,3,,80,m2
248,maxgrain_BULL_3,22,11,11.54545455,3,,80,m2
248,maxgrain_BULL_6,19,12,11.33333333,3,,80,m2
248,maxgrain_CARP_1,21,13,24.53846154,3,,80,m2
248,maxgrain_CARP_2,20,11,13.81818182,3,,80,m2
248,maxgrain_CARP_3,22,11,11.09090909,3,,80,m2
248,maxgrain_CARP_4,20,11,8.454545455,3,,80,m2
248,maxgrain_CARP_5,15,12,7.333333333,3,,80,m2
248,maxgrain_CARP_6,12,12,5.416666667,3,,80,m2
248,maxgrain_CARP_7,16,12,13.58333333,3,,80,m2
248,maxgrain_CARP_8,18,11,13,3,,80,m2
248,maxgrain_GOLB_1,21,11,11.81818182,3,,80,m2
248,maxgrain_GOLB_2,16,12,15.25,3,,80,m2
248,maxgrain_IVEE_1,17,12,15.75,3,,80,m2
248,maxgrain_IVEE_2,22,12,15.58333333,3,,80,m2
248,maxgrain_MOHK_1,21,12,36.75,3,,80,m2
248,maxgrain_MOHK_2,27,12,26.41666667,3,,80,m2
248,maxgrain_NAPL_1,23,13,55.23076923,3,,80,m2
248,maxgrain_NAPL_2,22,13,45.69230769,3,,80,m2
248,maxgrain_NAPL_3,21,13,40.30769231,3,,80,m2
248,maxgrain_NAPL_4,21,13,21.76923077,3,,80,m2
248,maxgrain_NAPL_5,21,13,78.61538462,3,,80,m2
248,maxgrain_NAPL_6,33,13,85.92307692,3,,80,m2
248,maxgrain_NAPL_7,29,13,45.92307692,3,,80,m2
248,maxgrain_NAPL_8,28,13,61.23076923,3,,80,m2
248,maxgrain_SCDI_2,30,9,86.77777778,3,,80,m2
248,maxgrain_SCDI_3,26,9,90.88888889,3,,80,m2
248,maxgrain_SCTW_2,27,9,56,3,,80,m2
248,maxgrain_SCTW_3,27,9,147.1111111,3,,80,m2
252,1,227,9,710.1111111,1,10,10,m2
252,3,225,10,691.8,1,10,10,m2
252,5,212,9,735.6666667,1,10,10,m2
252,A_1,110,9,140.1111111,2,60,10,m2
252,A_3,106,10,82.5,2,60,10,m2
252,A_5,99,9,109,2,60,10,m2
252,B_1,100,9,124.4444444,2,60,10,m2
252,B_3,112,9,131.3333333,2,60,10,m2
252,B_5,109,8,153.125,2,60,10,m2
252,C_1,120,9,244,2,60,10,m2
252,C_3,116,9,196.8888889,2,60,10,m2
252,C_5,108,9,149.6666667,2,60,10,m2
252,D_1,130,9,157.1111111,2,60,10,m2
252,D_3,115,9,180.3333333,2,60,10,m2
252,D_5,106,8,135,2,60,10,m2
252,E_1,128,9,181.7777778,2,60,10,m2
252,E_3,116,9,240.7777778,2,60,10,m2
252,E_5,120,9,114.1111111,2,60,10,m2
252,C_A_1,58,8,52.125,3,360,10,m2
252,C_A_3,49,7,50,3,360,10,m2
252,C_A_5,64,9,47.88888889,3,360,10,m2
252,C_B_1,78,8,62.75,3,360,10,m2
252,C_B_3,71,9,43.44444444,3,360,10,m2
252,C_B_5,78,9,72.11111111,3,360,10,m2
252,C_C_1,71,8,60.125,3,360,10,m2
252,C_C_3,68,9,50.88888889,3,360,10,m2
252,C_C_5,54,8,38.5,3,360,10,m2
252,C_D_1,73,9,51.88888889,3,360,10,m2
252,C_D_3,64,9,51.55555556,3,360,10,m2
252,C_D_5,72,9,54.33333333,3,360,10,m2
252,C_E_1,87,10,57.4,3,360,10,m2
252,C_E_3,68,9,48.55555556,3,360,10,m2
252,C_E_5,77,10,77.6,3,360,10,m2
252,G_A_1,88,11,89.81818182,3,360,10,m2
252,G_A_3,86,9,58,3,360,10,m2
252,G_A_5,69,10,56.3,3,360,10,m2
252,G_B_1,69,10,75.3,3,360,10,m2
252,G_B_3,66,10,69.8,3,360,10,m2
252,G_B_5,78,9,87.55555556,3,360,10,m2
252,G_C_1,76,9,88.44444444,3,360,10,m2
252,G_C_3,77,9,105.2222222,3,360,10,m2
252,G_C_5,71,8,86.25,3,360,10,m2
252,G_D_1,79,10,84.3,3,360,10,m2
252,G_D_3,64,9,113.6666667,3,360,10,m2
252,G_D_5,75,9,96.55555556,3,360,10,m2
252,G_E_1,63,7,38.57142857,3,360,10,m2
252,G_E_3,78,9,118.2222222,3,360,10,m2
252,G_E_5,72,8,82.875,3,360,10,m2
252,P_A_1,94,7,98.57142857,3,360,10,m2
252,P_A_3,63,7,122.1428571,3,360,10,m2
252,P_A_5,36,6,39.5,3,360,10,m2
252,P_B_3,82,8,80.375,3,360,10,m2
252,P_B_5,43,6,45.33333333,3,360,10,m2
252,P_C_1,86,8,120.125,3,360,10,m2
252,P_C_3,61,7,83.28571429,3,360,10,m2
252,P_D_1,93,7,173,3,360,10,m2
252,P_D_3,81,8,119.25,3,360,10,m2
252,P_E_1,61,7,66.42857143,3,360,10,m2
252,P_E_3,110,9,182.2222222,3,360,10,m2
252,P_E_5,85,8,83.125,3,360,10,m2
252,maxgrain_C_A_1,58,8,52.125,4,1080,10,m2
252,maxgrain_C_A_3,49,7,50,4,1080,10,m2
252,maxgrain_C_A_5,64,9,47.88888889,4,1080,10,m2
252,maxgrain_C_B_1,78,8,62.75,4,1080,10,m2
252,maxgrain_C_B_3,71,9,43.44444444,4,1080,10,m2
252,maxgrain_C_B_5,78,9,72.11111111,4,1080,10,m2
252,maxgrain_C_C_1,71,8,60.125,4,1080,10,m2
252,maxgrain_C_C_3,68,9,50.88888889,4,1080,10,m2
252,maxgrain_C_C_5,54,8,38.5,4,1080,10,m2
252,maxgrain_C_D_1,73,9,51.88888889,4,1080,10,m2
252,maxgrain_C_D_3,64,9,51.55555556,4,1080,10,m2
252,maxgrain_C_D_5,72,9,54.33333333,4,1080,10,m2
252,maxgrain_C_E_1,87,10,57.4,4,1080,10,m2
252,maxgrain_C_E_3,68,9,48.55555556,4,1080,10,m2
252,maxgrain_C_E_5,77,10,77.6,4,1080,10,m2
252,maxgrain_G_A_1,88,11,89.81818182,4,1080,10,m2
252,maxgrain_G_A_3,86,9,58,4,1080,10,m2
252,maxgrain_G_A_5,69,10,56.3,4,1080,10,m2
252,maxgrain_G_B_1,69,10,75.3,4,1080,10,m2
252,maxgrain_G_B_3,66,10,69.8,4,1080,10,m2
252,maxgrain_G_B_5,78,9,87.55555556,4,1080,10,m2
252,maxgrain_G_C_1,76,9,88.44444444,4,1080,10,m2
252,maxgrain_G_C_3,77,9,105.2222222,4,1080,10,m2
252,maxgrain_G_C_5,71,8,86.25,4,1080,10,m2
252,maxgrain_G_D_1,79,10,84.3,4,1080,10,m2
252,maxgrain_G_D_3,64,9,113.6666667,4,1080,10,m2
252,maxgrain_G_D_5,75,9,96.55555556,4,1080,10,m2
252,maxgrain_G_E_1,63,7,38.57142857,4,1080,10,m2
252,maxgrain_G_E_3,78,9,118.2222222,4,1080,10,m2
252,maxgrain_G_E_5,72,8,82.875,4,1080,10,m2
252,maxgrain_P_A_1,94,7,98.57142857,4,1080,10,m2
252,maxgrain_P_A_3,63,7,122.1428571,4,1080,10,m2
252,maxgrain_P_A_5,36,6,39.5,4,1080,10,m2
252,maxgrain_P_B_3,82,8,80.375,4,1080,10,m2
252,maxgrain_P_B_5,43,6,45.33333333,4,1080,10,m2
252,maxgrain_P_C_1,86,8,120.125,4,1080,10,m2
252,maxgrain_P_C_3,61,7,83.28571429,4,1080,10,m2
252,maxgrain_P_D_1,93,7,173,4,1080,10,m2
252,maxgrain_P_D_3,81,8,119.25,4,1080,10,m2
252,maxgrain_P_E_1,61,7,66.42857143,4,1080,10,m2
252,maxgrain_P_E_3,110,9,182.2222222,4,1080,10,m2
252,maxgrain_P_E_5,85,8,83.125,4,1080,10,m2
254,1,14,21,76.52380952,1,2500,2500,m2
254,11,16,21,68.33333333,1,2500,2500,m2
254,12,15,23,79.39130435,1,2500,2500,m2
254,13,14,20,52.4,1,2500,2500,m2
254,14,13,21,65.42857143,1,2500,2500,m2
254,15,15,8,56.125,1,2500,2500,m2
254,17,12,23,69.60869565,1,2500,2500,m2
254,18,17,21,54.38095238,1,2500,2500,m2
254,19,16,17,51.23529412,1,2500,2500,m2
254,2,15,23,74.43478261,1,2500,2500,m2
254,20,15,19,49.89473684,1,2500,2500,m2
254,21,14,13,55.30769231,1,2500,2500,m2
254,22,13,21,52.23809524,1,2500,2500,m2
254,24,14,15,46.53333333,1,2500,2500,m2
254,3,18,17,69.94117647,1,2500,2500,m2
254,4,12,19,75.94736842,1,2500,2500,m2
254,5,14,12,57.83333333,1,2500,2500,m2
254,6,14,17,63.29411765,1,2500,2500,m2
254,7,8,10,45.2,1,2500,2500,m2
254,8,11,20,68.4,1,2500,2500,m2
254,9,14,21,69.33333333,1,2500,2500,m2
254,1_1,14,21,76.52380952,2,52500,2500,m2
254,1_11,16,21,68.33333333,2,52500,2500,m2
254,1_12,15,23,79.39130435,2,52500,2500,m2
254,1_13,14,20,52.4,2,52500,2500,m2
254,1_14,13,21,65.42857143,2,52500,2500,m2
254,1_15,15,8,56.125,2,52500,2500,m2
254,1_17,12,23,69.60869565,2,52500,2500,m2
254,1_18,17,21,54.38095238,2,52500,2500,m2
254,1_19,16,17,51.23529412,2,52500,2500,m2
254,1_2,15,23,74.43478261,2,52500,2500,m2
254,1_20,15,19,49.89473684,2,52500,2500,m2
254,1_21,14,13,55.30769231,2,52500,2500,m2
254,1_22,13,21,52.23809524,2,52500,2500,m2
254,1_24,14,15,46.53333333,2,52500,2500,m2
254,1_3,18,17,69.94117647,2,52500,2500,m2
254,1_4,12,19,75.94736842,2,52500,2500,m2
254,1_5,14,12,57.83333333,2,52500,2500,m2
254,1_6,14,17,63.29411765,2,52500,2500,m2
254,1_7,8,10,45.2,2,52500,2500,m2
254,1_8,11,20,68.4,2,52500,2500,m2
254,1_9,14,21,69.33333333,2,52500,2500,m2
259,11,63,14,2127,1,0.0625,0.0625,m2
259,13,65,14,1986.285714,1,0.0625,0.0625,m2
259,15,63,14,2220.428571,1,0.0625,0.0625,m2
259,17,59,14,2069.285714,1,0.0625,0.0625,m2
259,31,56,14,1977.571429,1,0.0625,0.0625,m2
259,33,62,14,2342,1,0.0625,0.0625,m2
259,35,66,14,1894.857143,1,0.0625,0.0625,m2
259,37,61,14,2027.142857,1,0.0625,0.0625,m2
259,51,67,14,1940.714286,1,0.0625,0.0625,m2
259,53,60,14,2295.928571,1,0.0625,0.0625,m2
259,55,65,14,1707.642857,1,0.0625,0.0625,m2
259,57,66,14,2012.571429,1,0.0625,0.0625,m2
259,71,66,14,1242,1,0.0625,0.0625,m2
259,73,64,14,1535.357143,1,0.0625,0.0625,m2
259,75,63,14,1489.071429,1,0.0625,0.0625,m2
259,77,62,14,1517,1,0.0625,0.0625,m2
259,1_11,30,14,76.14285714,2,2500,0.0625,m2
259,1_13,20,11,81.09090909,2,2500,0.0625,m2
259,1_15,30,11,119.3636364,2,2500,0.0625,m2
259,1_17,24,11,65.63636364,2,2500,0.0625,m2
259,1_31,28,13,32.15384615,2,2500,0.0625,m2
259,1_33,21,11,41.72727273,2,2500,0.0625,m2
259,1_35,24,12,81.41666667,2,2500,0.0625,m2
259,1_37,22,12,200.9166667,2,2500,0.0625,m2
259,1_51,27,14,70.42857143,2,2500,0.0625,m2
259,1_53,25,13,158.1538462,2,2500,0.0625,m2
259,1_55,18,10,16.3,2,2500,0.0625,m2
259,1_57,26,13,70.23076923,2,2500,0.0625,m2
259,1_71,26,12,187.8333333,2,2500,0.0625,m2
259,1_73,24,11,150.1818182,2,2500,0.0625,m2
259,1_75,21,12,193,2,2500,0.0625,m2
259,1_77,25,11,84.81818182,2,2500,0.0625,m2
259,10_11,24,12,82.08333333,2,2500,0.0625,m2
259,10_13,21,11,204.7272727,2,2500,0.0625,m2
259,10_15,20,11,63.72727273,2,2500,0.0625,m2
259,10_17,18,12,227.9166667,2,2500,0.0625,m2
259,10_31,24,12,227.0833333,2,2500,0.0625,m2
259,10_33,21,11,297.2727273,2,2500,0.0625,m2
259,10_35,26,11,124.7272727,2,2500,0.0625,m2
259,10_37,20,11,137.2727273,2,2500,0.0625,m2
259,10_51,23,11,166,2,2500,0.0625,m2
259,10_53,21,11,218.6363636,2,2500,0.0625,m2
259,10_55,26,12,126,2,2500,0.0625,m2
259,10_57,17,8,166.375,2,2500,0.0625,m2
259,10_71,17,11,149.6363636,2,2500,0.0625,m2
259,10_73,25,11,161,2,2500,0.0625,m2
259,10_75,19,11,119.1818182,2,2500,0.0625,m2
259,10_77,13,12,12.16666667,2,2500,0.0625,m2
259,11_11,29,12,93.5,2,2500,0.0625,m2
259,11_13,28,12,172.8333333,2,2500,0.0625,m2
259,11_15,23,11,185.2727273,2,2500,0.0625,m2
259,11_17,25,12,150.9166667,2,2500,0.0625,m2
259,11_31,23,12,171.3333333,2,2500,0.0625,m2
259,11_33,22,13,96.07692308,2,2500,0.0625,m2
259,11_35,22,10,39.3,2,2500,0.0625,m2
259,11_37,22,11,57.36363636,2,2500,0.0625,m2
259,11_51,16,11,43.36363636,2,2500,0.0625,m2
259,11_53,19,11,105.7272727,2,2500,0.0625,m2
259,11_55,17,10,24.1,2,2500,0.0625,m2
259,11_57,22,10,87.6,2,2500,0.0625,m2
259,11_71,24,13,48.53846154,2,2500,0.0625,m2
259,11_73,24,10,98.3,2,2500,0.0625,m2
259,11_75,14,12,68.58333333,2,2500,0.0625,m2
259,11_77,15,9,15.44444444,2,2500,0.0625,m2
259,12_11,20,11,124.2727273,2,2500,0.0625,m2
259,12_13,22,11,67.90909091,2,2500,0.0625,m2
259,12_15,17,11,56.90909091,2,2500,0.0625,m2
259,12_17,23,12,93.08333333,2,2500,0.0625,m2
259,12_31,25,11,51.81818182,2,2500,0.0625,m2
259,12_33,17,11,93.09090909,2,2500,0.0625,m2
259,12_35,20,11,138.8181818,2,2500,0.0625,m2
259,12_37,24,11,209.5454545,2,2500,0.0625,m2
259,12_51,19,11,188.5454545,2,2500,0.0625,m2
259,12_53,26,11,94.90909091,2,2500,0.0625,m2
259,12_55,21,10,72.1,2,2500,0.0625,m2
259,12_57,24,11,118.1818182,2,2500,0.0625,m2
259,12_71,17,11,105.5454545,2,2500,0.0625,m2
259,12_73,24,11,91.54545455,2,2500,0.0625,m2
259,12_75,20,11,144.1818182,2,2500,0.0625,m2
259,12_77,22,12,96.25,2,2500,0.0625,m2
259,13_11,26,13,108.6153846,2,2500,0.0625,m2
259,13_13,27,12,54.41666667,2,2500,0.0625,m2
259,13_15,25,13,76.46153846,2,2500,0.0625,m2
259,13_17,29,14,59.14285714,2,2500,0.0625,m2
259,13_31,25,12,59.83333333,2,2500,0.0625,m2
259,13_33,27,13,157.4615385,2,2500,0.0625,m2
259,13_35,33,14,71.64285714,2,2500,0.0625,m2
259,13_37,29,11,71.09090909,2,2500,0.0625,m2
259,13_51,18,12,48.75,2,2500,0.0625,m2
259,13_53,15,11,61.90909091,2,2500,0.0625,m2
259,13_55,21,11,112.9090909,2,2500,0.0625,m2
259,13_57,25,11,117.9090909,2,2500,0.0625,m2
259,13_71,24,12,65.66666667,2,2500,0.0625,m2
259,13_73,17,11,45.45454545,2,2500,0.0625,m2
259,13_75,23,14,28.42857143,2,2500,0.0625,m2
259,13_77,29,14,56.35714286,2,2500,0.0625,m2
259,14_11,24,11,91.27272727,2,2500,0.0625,m2
259,14_13,23,11,70.18181818,2,2500,0.0625,m2
259,14_15,28,11,138,2,2500,0.0625,m2
259,14_17,23,12,59.16666667,2,2500,0.0625,m2
259,14_31,18,12,77.75,2,2500,0.0625,m2
259,14_33,13,11,33.27272727,2,2500,0.0625,m2
259,14_35,26,10,27.5,2,2500,0.0625,m2
259,14_37,20,10,52.4,2,2500,0.0625,m2
259,14_51,25,13,34.46153846,2,2500,0.0625,m2
259,14_53,21,13,16.61538462,2,2500,0.0625,m2
259,14_55,14,10,11.3,2,2500,0.0625,m2
259,14_57,21,11,104,2,2500,0.0625,m2
259,14_71,19,11,13.09090909,2,2500,0.0625,m2
259,14_73,25,11,47,2,2500,0.0625,m2
259,14_75,18,11,21,2,2500,0.0625,m2
259,14_77,22,11,41.36363636,2,2500,0.0625,m2
