sample_date,treatment,replicate,station,depth,cores,sample_divided,surface_area_examined_sq_cm,ridge_or_furrow,species,number_of_seeds,volume_examined_cu_cm
1999-05-13,T2,R2,S3,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,141.8
1999-05-13,T2,R2,S4,5-15 cm,10,t,14.18,,Trifolium hybridum L. (*),1,141.8
1999-05-13,T2,R2,S4,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,6,70.9
1999-05-13,T2,R2,S4,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,13,70.9
1999-05-13,T2,R2,S4,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T2,R2,S4,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T2,R2,S4,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T2,R2,S4,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,4,141.8
1999-05-13,T2,R2,S4,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T2,R2,S4,5-15 cm,10,t,14.18,,Unknown monocot (*),1,141.8
1999-05-13,T2,R2,S5,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,7,70.9
1999-05-13,T2,R2,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,4,70.9
1999-05-13,T2,R2,S5,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,26,70.9
1999-05-13,T2,R2,S5,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R2,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T2,R2,S5,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,2,141.8
1999-05-13,T2,R3,S1,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T2,R3,S1,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T2,R3,S1,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,18,70.9
1999-05-13,T2,R3,S1,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,36,70.9
1999-05-13,T2,R3,S1,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,9,70.9
1999-05-13,T2,R3,S1,0-5 cm,10,t,14.18,,Unknown monocot (*),2,70.9
1999-05-13,T2,R3,S1,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,141.8
1999-05-13,T2,R3,S1,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,3,141.8
1999-05-13,T2,R3,S2,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,141.8
1999-05-13,T2,R3,S2,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T2,R3,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,29,70.9
1999-05-13,T2,R3,S2,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,7,70.9
1999-05-13,T2,R3,S2,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,70.9
1999-05-13,T2,R3,S2,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R3,S2,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,5,141.8
1999-05-13,T2,R3,S2,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T2,R3,S3,5-15 cm,10,t,14.18,,Populus deltoides,1,141.8
1999-05-13,T2,R3,S3,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,2,70.9
1999-05-13,T2,R3,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T2,R3,S3,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,2,70.9
1999-05-13,T2,R3,S3,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T2,R3,S3,5-15 cm,10,t,14.18,,Unknown monocot (*),1,141.8
1999-05-13,T2,R3,S3,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T2,R3,S3,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T2,R3,S3,5-15 cm,10,t,14.18,,Taraxacum officinale Weber in,1,141.8
1999-05-13,T2,R3,S4,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R3,S4,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T2,R3,S4,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T2,R3,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,2,141.8
1999-05-13,T2,R3,S4,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,2,141.8
1999-05-13,T2,R3,S4,0-5 cm,10,t,14.18,,Setaria viridis (L.) Beauv.,1,70.9
1999-05-13,T2,R3,S4,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,24,70.9
1999-05-13,T2,R3,S4,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,6,70.9
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,70.9
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,41,70.9
1999-05-13,T2,R3,S5,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,141.8
1999-05-13,T2,R3,S5,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,1,141.8
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Chenopodium album L.,4,70.9
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,2,70.9
1999-05-13,T2,R3,S5,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,70.9
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,7,141.8
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,2,141.8
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Unknown monocot (*),1,141.8
1999-05-13,T2,R4,S1,0-5 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,70.9
1999-05-13,T2,R4,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T2,R4,S1,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,12,70.9
1999-05-13,T2,R4,S1,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,13,70.9
1999-05-13,T2,R4,S1,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,70.9
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T2,R4,S1,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,4,141.8
1999-05-13,T2,R4,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,5,70.9
1999-05-13,T2,R4,S2,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,70.9
1999-05-13,T2,R4,S2,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,31,70.9
1999-05-13,T2,R4,S2,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R4,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T2,R4,S2,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,12,141.8
1999-05-13,T2,R4,S2,5-15 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,141.8
1999-05-13,T2,R4,S2,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T2,R4,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,10,70.9
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,11,70.9
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R4,S3,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T2,R4,S3,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,141.8
1999-05-13,T2,R4,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T2,R4,S4,5-15 cm,10,t,14.18,,Setaria pumila (Poir.) Roem. & Schult,1,141.8
1999-05-13,T2,R4,S4,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,4,141.8
1999-05-13,T2,R4,S4,0-5 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,70.9
1999-05-13,T2,R4,S4,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,30,70.9
1999-05-13,T2,R4,S4,0-5 cm,10,t,14.18,,Setaria pumila (Poir.) Roem. & Schult,5,70.9
1999-05-13,T2,R4,S4,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,70.9
1999-05-13,T2,R4,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,141.8
1999-05-13,T2,R4,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T2,R4,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,2,141.8
1999-05-13,T2,R4,S5,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,14,141.8
1999-05-13,T2,R4,S5,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,15,70.9
1999-05-13,T2,R4,S5,5-15 cm,10,t,14.18,,Setaria faberi Herrm.,2,141.8
1999-05-13,T2,R4,S5,0-5 cm,10,t,14.18,,Juncus tenuis Willd.,1,70.9
1999-05-13,T2,R4,S5,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,45,70.9
1999-05-13,T2,R4,S5,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,5,70.9
1999-05-13,T2,R4,S5,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T2,R4,S5,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,11,141.8
1999-05-13,T2,R4,S5,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,8,141.8
1999-05-13,T2,R4,S5,5-15 cm,10,t,14.18,,Unknown monocot (*),1,141.8
1999-05-13,T2,R5,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T2,R5,S1,0-5 cm,10,t,14.18,,Carex sp.,9,70.9
1999-05-13,T2,R5,S1,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,5,70.9
1999-05-13,T2,R5,S1,0-5 cm,10,t,14.18,,Oxalis stricta L.,1,70.9
1999-05-13,T2,R5,S1,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R5,S1,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T2,R5,S1,5-15 cm,10,t,14.18,,Carex sp.,2,141.8
1999-05-13,T2,R5,S1,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,2,141.8
1999-05-13,T2,R5,S1,5-15 cm,10,t,14.18,,Trifolium repens L.,1,141.8
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R5,S2,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,5,141.8
1999-05-13,T2,R5,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,2,141.8
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Taraxacum officinale Weber in,1,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Carex sp.,2,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,24,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T2,R5,S2,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,3,70.9
1999-05-13,T2,R5,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T2,R5,S2,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T2,R5,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,4,141.8
1999-05-13,T2,R5,S3,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,141.8
1999-05-13,T2,R5,S3,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,13,141.8
1999-05-13,T2,R5,S3,5-15 cm,10,t,14.18,,Carex sp.,7,141.8
1999-05-13,T2,R5,S3,5-15 cm,10,t,14.18,,Abutilon theophrasti Medikus,1,141.8
1999-05-13,T2,R5,S3,0-5 cm,10,t,14.18,,Unknown dicot (*),2,70.9
1999-05-13,T2,R5,S3,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,1,70.9
1999-05-13,T2,R5,S3,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,28,70.9
1999-05-13,T2,R5,S3,0-5 cm,10,t,14.18,,Carex sp.,9,70.9
1999-05-13,T2,R5,S4,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,3,141.8
1999-05-13,T2,R5,S4,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,70.9
1999-05-13,T2,R5,S4,0-5 cm,10,t,14.18,,Salix spp.,1,70.9
1999-05-13,T2,R5,S4,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R5,S4,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,23,70.9
1999-05-13,T2,R5,S5,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,141.8
1999-05-13,T2,R5,S5,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,8,141.8
1999-05-13,T2,R5,S5,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R5,S5,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,4,70.9
1999-05-13,T2,R5,S5,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,18,70.9
1999-05-13,T2,R5,S5,0-5 cm,10,t,14.18,,Carex sp.,1,70.9
1999-05-13,T2,R6,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T2,R6,S1,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,3,141.8
1999-05-13,T2,R6,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,3,70.9
1999-05-13,T2,R6,S1,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,12,141.8
1999-05-13,T2,R6,S1,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,15,70.9
1999-05-13,T2,R6,S1,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,84,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T2,R6,S2,5-15 cm,10,t,14.18,,Oxalis stricta L.,1,141.8
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,3,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Setaria faberi Herrm.,1,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,43,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Lamium amplexicaule L.,1,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,14,70.9
1999-05-13,T2,R6,S2,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R6,S3,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,2,141.8
1999-05-13,T2,R6,S3,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,17,70.9
1999-05-13,T2,R6,S3,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,10,70.9
1999-05-13,T2,R6,S3,5-15 cm,10,t,14.18,,Sonchus oleraceus L.,1,141.8
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,12,70.9
1999-05-13,T2,R6,S4,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,8,141.8
1999-05-13,T2,R6,S4,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,2,141.8
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Taraxacum officinale Weber in,1,70.9
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,43,70.9
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T2,R6,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T2,R6,S5,5-15 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,7,141.8
1999-05-13,T2,R6,S5,0-5 cm,10,t,14.18,,Digitaria sanguinalis (L.) Scop.,16,70.9
1999-05-13,T2,R6,S5,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,5,70.9
1999-05-13,T2,R6,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,141.8
1999-05-13,T2,R6,S5,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T2,R6,S5,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T2,R6,S5,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,141.8
1999-05-13,T3,R1,S1,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,6,141.8
1999-05-13,T3,R1,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,4,141.8
1999-05-13,T3,R1,S1,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R1,S1,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,70.9
1999-05-13,T3,R1,S1,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T3,R1,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,3,70.9
1999-05-13,T3,R1,S1,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R1,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,7,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Anthemis cotula L.,1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Veronica peregrina L.,5,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Unknown dicot (*),1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Oxalis stricta L.,1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,4,141.8
1999-05-13,T3,R1,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,2,141.8
1999-05-13,T3,R1,S2,0-5 cm,10,t,14.18,,Veronica peregrina L.,3,70.9
1999-05-13,T3,R1,S2,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,2,70.9
1999-05-13,T3,R1,S2,0-5 cm,10,t,14.18,,Conyza canadensis (L.) Cronq.,1,70.9
1999-05-13,T3,R1,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,3,70.9
1999-05-13,T3,R1,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Veronica peregrina L.,2,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Veronica sp.,2,70.9
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Chenopodium album L.,3,141.8
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,4,141.8
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Populus grandidentata Michx. (*),1,141.8
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Unknown dicot (*),2,141.8
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Veronica peregrina L.,6,141.8
1999-05-13,T3,R1,S3,5-15 cm,10,t,14.18,,Veronica sp.,2,141.8
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Unknown monocot (*),1,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Panicum dichotomiflorum Michx.,1,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,4,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R1,S3,0-5 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,4,70.9
1999-05-13,T3,R1,S4,0-5 cm,10,t,14.18,,Unknown dicot (*),1,70.9
1999-05-13,T3,R1,S4,0-5 cm,10,t,14.18,,Veronica peregrina L.,2,70.9
1999-05-13,T3,R1,S4,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R1,S4,5-15 cm,10,t,14.18,,Ambrosia artemisiifolia L.,5,141.8
1999-05-13,T3,R1,S4,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,1,141.8
1999-05-13,T3,R1,S4,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T3,R1,S4,5-15 cm,10,t,14.18,,Juncus tenuis Willd.,1,141.8
1999-05-13,T3,R1,S4,5-15 cm,10,t,14.18,,Veronica peregrina L.,3,141.8
1999-05-13,T3,R1,S5,0-5 cm,10,t,14.18,,NONE FOUND,0,70.9
1999-05-13,T3,R1,S5,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,3,141.8
1999-05-13,T3,R1,S5,5-15 cm,10,t,14.18,,Capsella bursa-pastoris (L.) Medicus,1,141.8
1999-05-13,T3,R1,S5,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T3,R1,S5,5-15 cm,10,t,14.18,,Unknown dicot (*),3,141.8
1999-05-13,T3,R1,S5,5-15 cm,10,t,14.18,,Veronica peregrina L.,9,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Amaranthus retroflexus L.,1,141.8
1999-05-13,T3,R2,S1,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R2,S1,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,5,70.9
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,9,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Chenopodium album L.,1,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,1,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,1,141.8
1999-05-13,T3,R2,S1,5-15 cm,10,t,14.18,,Veronica peregrina L.,1,141.8
1999-05-13,T3,R2,S2,5-15 cm,10,t,14.18,,Erigeron annuus (L.) Pers.,2,141.8
1999-05-13,T3,R2,S2,5-15 cm,10,t,14.18,,Veronica peregrina L.,3,141.8
1999-05-13,T3,R2,S2,0-5 cm,10,t,14.18,,Chenopodium album L.,1,70.9
1999-05-13,T3,R2,S2,0-5 cm,10,t,14.18,,Amaranthus retroflexus L.,1,70.9
1999-05-13,T3,R2,S2,0-5 cm,10,t,14.18,,Digitaria ischaemum (Schreb. Ex Schweig.) Schreb. ex Muhl.,1,70.9
1999-05-13,T3,R2,S2,0-5 cm,10,t,14.18,,Euthamia graminifolia (L.) Nutt.,1,70.9
1999-05-13,T3,R2,S2,0-5 cm,10,t,14.18,,Veronica peregrina L.,1,70.9
1999-05-13,T3,R2,S2,5-15 cm,10,t,14.18,,Arabidopsis thaliana (L.) Heynh.,7,141.8
1999-05-13,T3,R2,S2,5-15 cm,10,t,14.18,,Chenopodium album L.,4,141.8
1999-05-13,T3,R2,S3,0-5 cm,10,t,14.18,,Chenopodium album L.,2,70.9
1999-05-13,T3,R2,S3,5-15 cm,10,t,14.18,,Veronica peregrina L.,5,141.8
1999-05-13,T3,R2,S3,5-15 cm,10,t,14.18,,Stellaria media (L.) Vill.,2,141.8
