Site_ID,Region,Site_name,Latitude,Longitude,Species,Date,Season,Count,Counted_object,Accuracy,Notes,Source
USEF,CW,Useful Island,-64.717,-62.871,CHPE,1/3/2005,2004,160,N,1,,ASI
USEF,CW,Useful Island,-64.717,-62.871,CHPE,11/24/2007,2007,130,N,1,,ASI
USEF,CW,Useful Island,-64.717,-62.871,CHPE,11/20/2008,2008,186,N,1,,ASI
USEF,CW,Useful Island,-64.717,-62.871,CHPE,2/6/2009,2008,198,C,1,,ASI
USEF,CW,Useful Island,-64.717,-62.871,CHPE,2/8/2010,2009,266,C,1,,ASI
USEF,CW,Useful Island,-64.717,-62.871,CHPE,11/24/2010,2010,175,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,1/30/1986,1985,20,C,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73 AS CITED IN Woehler, E. J. 1993. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research, Cambridge, UK."
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,xx/xx/1989,1989,28,N,1,Assumed this 1989 count is from the 1989/90 breeding season,"Woehler, E. J. 1993. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research, Cambridge, UK."
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,12/7/1994,1994,8,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,2/3/1996,1995,2,C,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,11/23/1997,1997,8,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,11/27/1998,1998,4,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,1/3/2005,2004,0,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,12/18/2008,2008,4,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,2/1/2011,2010,2,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,1/31/2012,2011,7,C,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,12/12/2012,2012,4,N,1,,ASI
WATE,CW,"Waterboat Point, Paradise Bay",-64.8236,-62.8581,CHPE,1/8/2013,2012,5,N,1,,ASI
HANS,SO,"Cape Hansen, Marshall Bay",-60.651,-45.6551,ADPE,12/17/2003,2004,13381,N,3,,ASI
SHIN,SO,Shingle Cove,-60.65,-45.5667,ADPE,12/17/2003,2004,3205,N,1,,ASI
SHIN,SO,Shingle Cove,-60.65,-45.5667,ADPE,12/9/2006,2007,3041,N,3,,ASI
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1980(81),1980,1056,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1981(82),1981,1314,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1983(84),1983,1074,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1984(85),1984,1331,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1985(86),1985,929,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1986(87),1986,1160,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1994(95),1994,1095,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1995(96),1995,1226,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1996(97),1996,923,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1997(98),1997,1173,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1998(99),1998,1192,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/1999(00),1999,974,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2000(01),2000,880,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2001(02),2001,780,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2002(03),2002,771,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2003(04),2003,559,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2004(05),2004,409,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,xx/xx/2005(06),2005,334,N,1,Accuracy has been estimated from original source.,Management Plan for ASPA No. 150
ARDL,SH,Ardley Island,-62.2131,-58.9332,ADPE,1/31/2013,2012,166,C,1,,ASI
DEEI,SH,Dee Island,-62.4229,-59.7836,ADPE,12/7/2010,2010,0,N,1,,ASI
HURW,SH,Hurd Peninsula West,-62.674,-60.406,ADPE,12/8/2010,2010,0,N,1,,ASI
KAIS,SH,Cape Kaiser,-64.2365,-61.9993,ADPE,12/9/2010,2010,0,N,1,,ASI
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,xx/xx/1979,1979,1710,N,1,Accuracy has been estimated from original source.,"Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,xx/xx/1980(81),1980,3114,N,3,Est. accuracy based on methods as described in original source,"Jablonski (1984) as reported in Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,xx/xx/1980(81),1980,3425,N,1,Accuracy has been estimated from original source.,"Trivelpiece et al. (1987) as reported in Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,11/30/1996,1996,2015,N,2,,ASI
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,12/1/1997,1997,2443,N,1,,ASI
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,1/xx/2000,1999,2390,N,1,Accuracy has been estimated from original source; date of census was between 4 to 12 JAN,"Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,12/xx/2000,2000,792,N,1,Accuracy has been estimated from original source; date of census was between 16 and 21 DEC,"Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,12/xx/2003,2003,684,N,1,Accuracy has been estimated from original source.,"Sander, M., T. C. Balbao, E. S. Costa, C. R. dos Santos, and M. V. Petry. 2007. Decline of the breeding population of Pygoscelis antarctica and Pygoscelis adeliae on Penguin Island, South Shetland, Antarctica. Polar Biology 30: 651-654"
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,1/18/2008,2007,11,C,1,,ASI
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,12/6/2010,2010,231,N,1,,ASI
PENG,SH,Penguin Island,-62.1024,-57.9258,ADPE,1/12/2013,2012,54,C,1,,ASI
TURR,SH,Turret Point ,-62.089,-57.9519,ADPE,12/6/2010,2010,170,N,1,,ASI
TURR,SH,Turret Point ,-62.089,-57.9519,ADPE,12/2/2012,2012,102,N,1,,ASI
BROW,NE,Brown Bluff,-63.5325,-56.9256,ADPE,1/10/2013,2012,18630,N,3,Adults individually counted from panoramic photographs; Assumed 1 adult per nest but deep snow made it difficult to identify individual nests and many adults were scattered over the site due to nest losses.,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/20/1996,1995,10320,C,2,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/13/2000,1999,8501,C,2,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/12/2002,2001,5880,C,3,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/20/2003,2002,8500,C,3,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,12/31/2004,2004,8802,N,2,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/13/2007,2006,18000,C,3,,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,12/12/2008,2008,14681,N,1,Counted from photographs.,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/10/2009,2008,20040,C,1,Counted from photographs.,ASI
DEVI,NE,Devil Island,-63.7992,-57.2889,ADPE,1/21/2011,2010,7108,C,1,,ASI
DURV,NE,d'Urville Monument,-63.419,-56.3158,ADPE,1/24/2006,2005,10000,N,4,,ASI
PEPO,NE,"Penguin Point, Seymour Island",-64.3077,-56.7085,ADPE,12/22/2006,2006,26400,N,4,,ASI
PEPO,NE,"Penguin Point, Seymour Island",-64.3077,-56.7085,ADPE,12/21/2009,2009,16015,N,2,,ASI
SAXU,NE,Saxum Nunatak,-63.1583,-56.0262,ADPE,12/22/2005,2005,150,N,4,,ASI
TAYH,NE,Tay Head,-63.35,-55.55,ADPE,1/25/2002,2001,17500,N,4,,ASI
TAYH,NE,Tay Head,-63.35,-55.55,ADPE,12/21/2006,2006,6450,N,4,,ASI
TAYH,NE,Tay Head,-63.35,-55.55,ADPE,12/23/2010,2010,4156,N,3,,ASI
VORT,NE,Vortex Island,-63.7257,-57.6415,ADPE,12/31/2008,2008,4319,N,2,,ASI
GOUR,NW,Gourdin Island,-63.1969,-57.3074,ADPE,12/2/1997,1998,16334,N,2,,ASI
BERT,CW,Berthelot Islands,-65.3321,-64.1165,ADPE,12/16/1982,1982,904,N,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
BERT,CW,Berthelot Islands,-65.3321,-64.1165,ADPE,12/25/2006,2006,402,N,1,,ASI
BERT,CW,Berthelot Islands,-65.3321,-64.1165,ADPE,1/16/2007,2006,548,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/26/1983,1982,83,C,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,xx/xx/1990,1990,61,N,1,,"Woehler, E. J. 1993. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research, Cambridge, UK."
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/14/2001,2000,18,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/24/2001,2000,18,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,12/24/2001,2001,34,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/4/2006,2005,17,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/26/2006,2005,23,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,12/30/2007,2007,10,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/20/2008,2007,14,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,12/10/2008,2008,11,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,1/2/2009,2008,18,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,11/21/2009,2009,15,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,2/6/2010,2009,17,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,12/4/2010,2010,11,N,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,2/14/2011,2010,12,C,1,,ASI
PCHA,CW,"Port Charcot, Booth Island",-65.065,-63.9862,ADPE,12/11/2012,2012,15,N,1,,ASI
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/1984,1983,3440,C,3,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/1984,1984,2754,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/1986,1986,3000,N,4,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/1996,1996,1801,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/1999,1999,1665,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/2000,2000,1335,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/2001,2001,692,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,xx/xx/2002,2002,1025,N,1,,Management Plan for ASPA No. 139
BISC,CW,Biscoe Point,-64.8133,-63.7935,ADPE,12/15/2010,2010,531,N,1,,ASI
HUMB,CW,Humble Island,-64.7666,-64.1,ADPE,12/10/2011,2011,587,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/22/1982,1982,987,N,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,xx/xx/1988,1988,1080,N,3,,"Woehler, E. J. 1993. The distribution and abundance of Antarctic and Subantarctic penguins. Scientific Committee on Antarctic Research, Cambridge, UK."
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/7/1994,1994,807,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/28/1995,1995,827,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/5/1996,1996,644,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/23/1997,1997,742,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/22/1999,1998,1135,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/20/2000,1999,935,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/14/2001,2000,926,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/10/2002,2002,485,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/23/2003,2002,661,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/21/2003,2003,553,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/24/2004,2003,731,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/21/2004,2004,532,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,2/4/2005,2004,580,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/22/2005,2005,479,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/27/2006,2005,589,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/21/2006,2006,410,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,2/4/2007,2006,458,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/18/2007,2007,390,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/30/2008,2007,434,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/19/2008,2008,395,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/1/2008,2008,331,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/12/2009,2008,438,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,11/11/2009,2009,367,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,1/28/2010,2009,450,C,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/5/2010,2010,239,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,12/21/2012,2012,296,N,1,,ASI
PETE,CW,Petermann Island,-65.1721,-64.142,ADPE,2/3/2013,2012,439,C,1,,ASI
YALO,CW,Yalour Islands,-65.2421,-64.1558,ADPE,12/10/1982,1982,5865,N,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
YALO,CW,Yalour Islands,-65.2421,-64.1558,ADPE,1/27/2004,2003,4249,N,1,,ASI
YALO,CW,Yalour Islands,-65.2421,-64.1558,ADPE,1/27/2004,2003,5558,C,1,,ASI
YALO,CW,Yalour Islands,-65.2421,-64.1558,ADPE,12/6/2008,2008,2837,N,1,,ASI
YALO,CW,Yalour Islands,-65.2421,-64.1558,ADPE,12/25/2009,2009,2951,N,1,,ASI
ANDI,SW,Andresen Island Site 2,-66.6492,-66.8789,ADPE,12/7/2007,2007,319,N,1,,ASI
ANDI,SW,Andresen Island Site 2,-66.6492,-66.8789,ADPE,12/24/2009,2009,272,N,1,,ASI
ANDR,SW,Andresen Island Site 1,-66.7104,-66.8753,ADPE,2/2/1984,1983,2200,N,4,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
ANDR,SW,Andresen Island Site 1,-66.7104,-66.8753,ADPE,12/7/2007,2007,1271,N,1,,ASI
ANDR,SW,Andresen Island Site 1,-66.7104,-66.8753,ADPE,2/3/2009,2008,309,C,2,,ASI
ANDR,SW,Andresen Island Site 1,-66.7104,-66.8753,ADPE,12/24/2009,2009,1139,N,1,,ASI
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,ADPE,2/9/1984,1983,700,N,4,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,ADPE,1/8/2008,2007,1424,N,1,,ASI
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,ADPE,12/14/2008,2008,2859,N,1,,ASI
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,ADPE,2/7/2010,2009,4094,C,2,,ASI
BONG,SW,"Bongrain Point, Pourquoi Pas Island",-67.7222,-67.7314,ADPE,1/3/2011,2010,2261,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,2/9/1986,1985,858,C,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,1/13/2003,2002,925,C,3,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,1/3/2004,2003,452,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,12/7/2007,2007,506,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,1/24/2009,2008,458,C,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,12/24/2009,2009,486,N,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,1/24/2011,2010,509,C,1,,ASI
DETA,SW,Detaille Island,-66.8699,-66.79,ADPE,1/6/2013,2012,430,N,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,1/30/1984,1983,4000,N,4,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,1/13/2003,2002,1634,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,12/18/2007,2007,1161,N,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,2/11/2008,2007,1653,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,2/5/2009,2008,810,C,1,,ASI
FISH,SW,Fish Islands,-66.0288,-65.3506,ADPE,1/4/2011,2010,913,N,1,,ASI
RRRI,SW,Red Rock Ridge,-68.295,-67.0728,ADPE,2/13/1984,1983,1820,C,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
RRRI,SW,Red Rock Ridge,-68.295,-67.0728,ADPE,12/28/2007,2007,3554,N,1,,ASI
SOMI,SW,South of Martin Islands,-65.3379,-65.6854,ADPE,2/2/1983,1982,1277,C,1,,"Parmelee, D. F., and J. M. Parmelee. 1987. Revised penguin numbers and distribution for Anvers Island, Antarctica. British Antarctic Survey Bulletin 76: 65-73."
SOMI,SW,South of Martin Islands,-65.3379,-65.6854,ADPE,12/8/2007,2007,495,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/13/1999,1999,108,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/9/2000,1999,172,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/15/2000,2000,107,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/24/2000,2000,117,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/22/2001,2000,112,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/12/2001,2001,153,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/11/2002,2001,156,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/22/2002,2001,116,C,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/20/2003,2003,142,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/10/2005,2004,164,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,11/18/2005,2005,113,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,11/29/2005,2005,143,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,11/18/2006,2006,144,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/3/2007,2007,34,N,2,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,2/7/2008,2007,3,C,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,12/7/2008,2008,134,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/14/2009,2008,82,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/20/2011,2010,15,N,1,,ASI
AITC,SH,"Barrientos Island, Aitcho Islands",-62.4064,-59.75,SOGP,1/24/2012,2011,11,N,1,,ASI
CECI,SH,Cecilia Island,-62.4167,-59.7167,SOGP,1/11/2006,2005,100,N,1,,ASI
CECI,SH,Cecilia Island,-62.4167,-59.7167,SOGP,12/7/2010,2010,58,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,12/3/1997,1997,118,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,1/16/1999,1998,110,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,12/18/1999,1999,126,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,1/25/2000,1999,111,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,12/15/2000,2000,123,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,1/2/2005,2004,142,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,1/10/2011,2010,56,N,1,,ASI
HANN,SH,Hannah Point,-62.65,-60.6167,SOGP,1/30/2011,2010,83,N,1,,ASI
LAIN,SH,Lainez Point,-67.6966,-67.7847,SOGP,1/3/2011,2010,148,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/1/1993,1993,424,N,2,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,11/30/1996,1996,124,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/1/1997,1997,507,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/9/1998,1998,576,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,1/12/1999,1998,451,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,1/19/1999,1998,454,N,1,,ASI
PENG,SH,Penguin Island,-62.1,-57.9,SOGP,12/15/1999,1999,634,N,1,,ASI
