"Group","Kingdom","Phylum","Class","Order","Family","Genus","Species","Forma","AuthorComments","Author","SpeciesID","Carbon","Biovolume"
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Prorocentrida","Prorocentraceae","Prorocentrum","triestinum",NA,NA,"Derek S.Harbour",547,900,6041.0030165826
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Prorocentrida","Prorocentraceae","Prorocentrum","vaginulum",NA,NA,"Derek S.Harbour",548,1050.73591550764,7122.83266620931
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Pyrocystida","Pyrocystaceae","Pyrocystis","fusiformis",NA,NA,"Derek S.Harbour",549,11912,94286.9944847515
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Pyrocystida","Pyrocystaceae","Pyrocystis","fusiformis",NA,NA,"Derek S.Harbour",549,2453,17553.3128731735
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Thoracosphaeida","Thoracosphaeraceae","Thoracosphaera","heimii",NA,NA,"Derek S.Harbour",550,90.3355524765434,523.598775598298
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Thoracosphaeida","Thoracosphaeraceae","Thoracosphaera",NA,NA,"flabellata ","Derek S.Harbour",551,90,521.529963894225
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Thoracosphaeida","Thoracosphaeraceae","Thoracosphaera",NA,NA,NA,"Derek S.Harbour",552,90,521.529963894225
"Dinoflagellate","Chromista","Myzozoa","Peridinea","Thoracosphaeida","Thoracosphaeraceae","Thoracosphaera",NA,NA,"sp. ","Derek S.Harbour",553,90.3355524765434,523.598775598298
"Dinoflagellate","Protista","Dinoflagellata","Dinophyceae",NA,NA,NA,NA,NA,"20μm Undeterminated","Derek S.Harbour",554,314,1970.63416808855
"Dinoflagellate","Protista","Dinoflagellata","Dinophyceae",NA,NA,NA,NA,NA,"20μm Undeterminated","Derek S.Harbour",554,637.915702740932,4188.79020478638
"Dinoflagellate","Protista","Dinoflagellata","Dinophyceae",NA,NA,NA,NA,NA,"20μm Undeterminated","Derek S.Harbour",554,637.915702740933,4188.79020478639
"Dinoflagellate","Protista","Dinoflagellata","Dinophyceae",NA,NA,NA,NA,NA,"20μm Undeterminated","Derek S.Harbour",554,638,4189.3790657268
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","oceanica",NA,NA,"Derek S.Harbour",555,48.1473588100006,268.082573106329
"Dinoflagellate","Protozoa","Myzozoa","Dinophyceae","Pyrocystales","Pyrocystaceae","Pyrocystis","lunula",NA,NA,"Derek S.Harbour",556,2453,17553.3128731735
"Dinoflagellate","Protozoa","Myzozoa","Dinophyceae","Pyrocystales","Pyrocystaceae","Pyrocystis","lunula",NA,NA,"Derek S.Harbour",556,4000,29530.8934419302
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,"motile ","Derek S.Harbour",557,3.02928854969988,14.1371669411541
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,NA,"Derek S.Harbour",558,12.8,65.4908788988249
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,NA,"Derek S.Harbour",558,21.3916966355925,113.097335529233
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,NA,"Derek S.Harbour",558,5.20266027482184,25.1327412287183
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,NA,"Derek S.Harbour",558,9.50425311500513,47.712938426395
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis",NA,NA,"Non-motile ","Derek S.Harbour",559,12.7924614587461,65.4498469497871
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","pouchetii",NA,"Colonies ","Derek S.Harbour",560,750,4975.92338063371
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","pouchetii",NA,NA,"Derek S.Harbour",561,15,77.5280367146569
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Phaeocystales","Phaeocystaceae","Phaeocystis","pouchetii",NA,NA,"Derek S.Harbour",561,21.3916966355925,113.097335529233
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa","ornata",NA,NA,"Derek S.Harbour",562,12.7924614587461,65.4498469497871
"Flagellate","Chromista","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiaceae","Corymbellus",NA,NA,NA,"Derek S.Harbour",563,28.0341661836493,150.79644737231
"Ciliates","Chromista","Ciliophora","Litostomatea","Cyclotrichiida","Mesodiniidae","Mesodinium",NA,NA,"A Medium","Derek S.Harbour",564,1196.87702222609,8181.23086872341
"Flagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gymnodinium",NA,NA,NA,"Derek S.Harbour",565,13,66.5800308137905
"Flagellate","Chromista","Ochrophyta","Chrysophyceae","Chromulinales","Dinobryaceae","Dinobryon",NA,NA,NA,"Derek S.Harbour",566,10,50.3648633052627
"Flagellate","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales","Dictyochaceae","Dictyocha",NA,NA,"sp. ","Derek S.Harbour",567,157,942.673573327116
"Flagellate","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales","Dictyochaceae","Distephanus","speculum",NA,NA,"Derek S.Harbour",568,157,942.673573327116
"Flagellate","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales",NA,NA,NA,NA,NA,"Derek S.Harbour",569,156.969349955882,942.477796076934
"Flagellate","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales",NA,NA,NA,NA,NA,"Derek S.Harbour",569,157,942.673573327116
"Flagellate","Chromista","Ochrophyta","Dictyochophyceae","Dictyochales",NA,NA,NA,NA,NA,"Derek S.Harbour",569,269.587458567124,1675.51608191456
"Flagellate","Chromista","Ochrophyta","Raphidophyceae",NA,NA,NA,NA,NA,NA,"Derek S.Harbour",570,22,116.521779173452
"Flagellate","Chromista","Ochrophyta","Xanthophyceae","Mischococcales","Pleurochloridaceae","Meringosphaera",NA,NA,NA,"Derek S.Harbour",571,10,50.3648633052627
"Flagellate","Chromista","Ochrophyta","Xanthophyceae","Mischococcales","Pleurochloridaceae","Meringosphaera",NA,NA,NA,"Derek S.Harbour",571,12.7924614587461,65.4498469497871
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"15μm ","Derek S.Harbour",572,283.423629652566,1767.14586764426
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"15μm ","Derek S.Harbour",572,86.9348009401207,502.654824574367
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"2-5μm ","Derek S.Harbour",573,0.965524487437627,4.18879020478639
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"2-5μm ","Derek S.Harbour",573,1,4.34808346710451
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"2μm ","Derek S.Harbour",574,0.965524487437627,4.18879020478639
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"2μm ","Derek S.Harbour",574,1,4.34808346710451
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Prymnesiophyceae incertae sedis",NA,"Florisphaera","profunda",NA,NA,"Derek S.Harbour",575,12.7924614587461,65.4498469497871
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Prymnesiophyceae incertae sedis",NA,"Florisphaera","profunda",NA,NA,"Derek S.Harbour",575,16.7371492680686,87.1137462901669
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"3μm Colonial","Derek S.Harbour",576,3.02928854969988,14.1371669411541
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"4μm ","Derek S.Harbour",577,6.81817086442554,33.5103216382911
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"<5μm ","Derek S.Harbour",578,12.8,65.4908788988249
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,">5μm ","Derek S.Harbour",579,12.7924614587461,65.4498469497871
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"5μm ","Derek S.Harbour",580,12.7924614587461,65.4498469497871
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA,"5μm ","Derek S.Harbour",580,12.8,65.4908788988249
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA," Bleb","Derek S.Harbour",581,81.8175864152477,471.238898038469
"Flagellate",NA,NA,NA,NA,NA,NA,NA,NA," Undet. Stars","Derek S.Harbour",582,NA,NA
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Halosphaerales","Pterospermataceae","Pterosperma",NA,NA,"phycoma ","Derek S.Harbour",583,251.644442214862,1557.13748896115
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Halosphaerales","Pterospermataceae","Pterosperma",NA,NA,"sp. ","Derek S.Harbour",584,193.449218831687,1177.10698417137
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Halosphaerales","Pterospermataceae","Pterosperma",NA,NA,"sp. ","Derek S.Harbour",584,637.915702740933,4188.79020478639
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Halosphaerales","Pterospermataceae","Pterosperma",NA,NA,"sp. ","Derek S.Harbour",584,638,4189.3790657268
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Halosphaera",NA,NA,"phycoma ","Derek S.Harbour",585,634.271815789963,4163.34048320028
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Halosphaera",NA,NA,"sp. ","Derek S.Harbour",586,1236.29823359427,8468.19188079086
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Halosphaera",NA,NA,"sp. ","Derek S.Harbour",586,3080.51837619252,22366.5907468805
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Halosphaera",NA,NA,"sp. ","Derek S.Harbour",586,56920,497840.598420829
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Halosphaera",NA,NA,"sp. ","Derek S.Harbour",586,634.271815789963,4163.34048320028
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Calciosoleniaceae","Calciosolenia","brasiliensis",NA,NA,"Derek S.Harbour",587,28.7655653119322,154.985237577096
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Calciosoleniaceae","Calciosolenia","brasiliensis",NA,NA,"Derek S.Harbour",587,29,156.329314419452
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas",NA,NA,"sp. ","Derek S.Harbour",588,48,267.209798898723
"Flagellate","Plantae","Chlorophyta","Prasinophyceae","Pyramimonadales","Pyramimonadaceae","Pyramimonas",NA,NA,"sp. ","Derek S.Harbour",588,90.3355524765434,523.598775598298
"Flagellate","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Haplopappus",NA,NA,"sp. ","Derek S.Harbour",589,90,521.529963894225
"Flagellate","Protozoa","Choanozoa","Choanoflagellatea",NA,NA,NA,NA,NA," B","Derek S.Harbour",590,10,50.3648633052627
"Flagellate","Protozoa","Choanozoa","Choanoflagellatea",NA,NA,NA,NA,NA," B","Derek S.Harbour",590,12.7924614587461,65.4498469497871
"Flagellate","Protozoa","Choanozoa","Choanoflagellatea",NA,NA,NA,NA,NA," B","Derek S.Harbour",590,12.8,65.4908788988249
"Flagellate","Protozoa","Choanozoa","Choanoflagellatea",NA,NA,NA,NA,NA,NA,"Derek S.Harbour",591,33.0396302022277,179.594380030216
"Flagellate","Protozoa","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena",NA,NA,"A ","Derek S.Harbour",592,111.417681564843,654.498469497871
"Flagellate","Protozoa","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena",NA,NA,"B ","Derek S.Harbour",593,186.31388896987,1130.97335529233
"Flagellate","Protozoa","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena",NA,NA,NA,"Derek S.Harbour",594,244,1506.86478388753
"Flagellate","Protozoa","Euglenozoa","Euglenoidea","Euglenida","Euglenaceae","Euglena",NA,NA,NA,"Derek S.Harbour",594,283.423629652566,1767.14586764426
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Cymbodinium","elegans",NA,NA,"Derek S.Harbour",595,600.366281054686,3926.99081698724
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Kofoidinium","velleloides",NA,NA,"Derek S.Harbour",596,3437.36355578419,25132.7412287184
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Kofoidinium","velleloides",NA,NA,"Derek S.Harbour",596,687.149297037058,4533.53890880273
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Spatulodinium",NA,NA,"sp. ","Derek S.Harbour",597,4000,29530.8934419302
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Spatulodinium",NA,NA,"sp. ","Derek S.Harbour",597,687.149297037058,4533.53890880273
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Calciosoleniaceae","Calciosolenia","murrayi",NA,NA,"Derek S.Harbour",598,28.7655653119322,154.985237577096
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Kofoidiniaceae","Spatulodinium","pseudonoctiluca",NA,NA,"Derek S.Harbour",599,21230.307496595,174358.392274234
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca",NA,NA,NA,"Derek S.Harbour",600,12.7924614587461,65.4498469497871
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca",NA,NA,"zoospore ","Derek S.Harbour",601,12.7924614587461,65.4498469497871
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca","scintillans",NA,"Juvenile ","Derek S.Harbour",602,634.271815789963,4163.34048320028
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca","scintillans",NA,NA,"Derek S.Harbour",603,120858.0029499,1109108.01661985
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca","scintillans",NA,NA,"Derek S.Harbour",603,28829.1948469743,241435.17660771
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Noctilucea","Noctilucida","Noctilucaceae","Noctiluca","scintillans",NA,NA,"Derek S.Harbour",603,81994,734049.94453741
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Amphisoleniaceae","Amphisolenia","globifera",NA,NA,"Derek S.Harbour",604,926.846692979355,6232.88709979868
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","doryphorum",NA,NA,"Derek S.Harbour",605,878.905285220969,5890.48622548086
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","doryphorum",NA,NA,"Derek S.Harbour",605,9401.97427371413,73303.8285837619
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","nasuta",NA,NA,"Derek S.Harbour",606,713,4715.1932830835
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","rotundata",NA,NA,"Derek S.Harbour",607,2895.97692312,20943.9510239319
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","rotundata",NA,NA,"Derek S.Harbour",607,3437,25129.913380271
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Dinophysis","rotundata",NA,NA,"Derek S.Harbour",607,3437.36355578419,25132.7412287184
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Histioneis","depressa",NA,NA,"Derek S.Harbour",608,977.703156684756,6597.34457253857
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Histioneis","hyalina",NA,NA,"Derek S.Harbour",609,977.703156684756,6597.34457253857
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Rhabdosphaeraceae","Acanthoica","aculeata",NA,NA,"Derek S.Harbour",610,49.1473588100006,274.009836078788
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Histioneis",NA,NA,"bipolporoides ","Derek S.Harbour",611,977.703156684756,6597.34457253857
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Ornithocercus","heteroporus",NA,NA,"Derek S.Harbour",612,1000,6757.51835538622
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Dinophysida","Dinophysiaceae","Ornithocercus","quadratus",NA,NA,"Derek S.Harbour",613,1043.21169560628,7068.58347057705
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Amphidomataceae","Amphidoma","caudatum",NA,NA,"Derek S.Harbour",614,303.463472728391,1900.36323863476
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Amphidomataceae","Amphidoma","caudatum",NA,NA,"Derek S.Harbour",614,455.509879184928,2927.43338823081
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Amphidomataceae","Amphidoma",NA,NA,"sp. ","Derek S.Harbour",615,52.2995317413783,292.743338823082
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Pyrophacaceae","Pyrophacus","horologicum",NA,NA,"Derek S.Harbour",616,3571.82776651642,26179.938779915
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Pyrophacaceae","Pyrophacus","horologicum",NA,NA,"Derek S.Harbour",616,4000,29530.8934419302
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gonyaulacida","Pyrophacaceae","Pyrophacus","steinii",NA,NA,"Derek S.Harbour",617,15788.0539639218,127234.502470386
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Amphidinium","crassum",NA,NA,"Derek S.Harbour",618,132,783.840296496666
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Cochlodinium",NA,NA,"sp. ","Derek S.Harbour",619,132,783.840296496666
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Cochlodinium",NA,NA,"sp. ","Derek S.Harbour",619,132.246591823098,785.398163397451
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Cochlodinium",NA,NA,"sp. ","Derek S.Harbour",619,371,2353.28416193303
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Cochlodinium",NA,NA,"sp. ","Derek S.Harbour",619,592.668960109032,3873.4510006475
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gymnodinium",NA,NA,"colourless ","Derek S.Harbour",620,87,503.05587599934
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gymnodinium",NA,NA,"sp. ","Derek S.Harbour",621,36.1993687092999,197.920337176157
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Rhabdosphaeraceae","Acanthoica","quattrospina",NA,NA,"Derek S.Harbour",622,48,267.209798898723
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Rhabdosphaeraceae","Acanthoica","quattrospina",NA,NA,"Derek S.Harbour",622,48.1473588100006,268.082573106329
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gymnodinium",NA,NA,"sp.30μm","Derek S.Harbour",623,2313.5059753282,16493.3614313464
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","britannicum",NA,NA,"Derek S.Harbour",624,18522,150796.534694961
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","britannicum",NA,NA,"Derek S.Harbour",624,3839.80207713733,28274.3338823081
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","fusus",NA,NA,"Derek S.Harbour",625,1403.6272819976,9692.55080434201
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","fusus",NA,NA,"Derek S.Harbour",625,371,2353.28416193303
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","fusus",NA,NA,"Derek S.Harbour",625,637.915702740932,4188.79020478638
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","fusus",NA,NA,"Derek S.Harbour",625,637.915702740933,4188.79020478639
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium",NA,NA,"colourless ","Derek S.Harbour",626,371,2353.28416193303
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium",NA,NA,"sp. ","Derek S.Harbour",627,371,2353.28416193303
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Gyrodinium","spirale",NA,NA,"Derek S.Harbour",628,371,2353.28416193303
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium","glaucum",NA,NA,"Derek S.Harbour",629,250,1546.31468950222
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium","glaucum",NA,NA,"Derek S.Harbour",629,301,1883.95593238683
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium","glaucum",NA,"Small","Derek S.Harbour",630,11.1500556544527,56.5486677646165
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium","glaucum",NA,"Small","Derek S.Harbour",630,14.7781873025456,76.308990658922
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"A ","Derek S.Harbour",631,41,225.956781196548
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"B ","Derek S.Harbour",632,250,1546.31468950222
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"B ","Derek S.Harbour",632,41,225.956781196548
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Rhabdosphaeraceae","Algirosphaera","robusta",NA,NA,"Derek S.Harbour",633,48,267.209798898723
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp. ","Derek S.Harbour",634,150,898.025302641972
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp. ","Derek S.Harbour",634,2453,17553.3128731735
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp. ","Derek S.Harbour",634,250,1546.31468950222
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp. ","Derek S.Harbour",634,2895.97692312,20943.9510239319
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp. ","Derek S.Harbour",634,301,1883.95593238683
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Katodinium",NA,NA,"sp.Small","Derek S.Harbour",635,41,225.956781196548
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"A ","Derek S.Harbour",636,150,898.025302641972
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"A ","Derek S.Harbour",636,250,1546.31468950222
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"B ","Derek S.Harbour",637,14.7781873025456,76.308990658922
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"B ","Derek S.Harbour",637,500,3232.52995307308
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"sp. ","Derek S.Harbour",638,1223.85928958708,8377.58040957281
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"sp. ","Derek S.Harbour",638,1509.47839326931,10471.975511966
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"sp. ","Derek S.Harbour",638,2726,19638.6942144718
"Coccolithophorid","Chromista","Haptophyta","Prymnesiophyceae","Syracosphaerales","Rhabdosphaeraceae","Algirosphaera","robusta",NA,NA,"Derek S.Harbour",633,NA,NA
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"sp.Small","Derek S.Harbour",639,14.7781873025456,76.308990658922
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium",NA,NA,"sp.Small","Derek S.Harbour",639,500,3232.52995307308
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium","robustum",NA,NA,"Derek S.Harbour",640,1509.47839326931,10471.975511966
"Heterotrophic Dinoflagellate","Chromista","Myzozoa","Peridinea","Gymnodiniida","Gymnodiniaceae","Torodinium","robustum",NA,NA,"Derek S.Harbour",640,2726,19638.6942144718
